action,group,payoff,player,round,reputation,avg_action,wealth
,6,250,16,63,reputation = 6,0.6129032258064516,5900.0
1.0,6,-150,16,64,reputation = 6,0.625,5750.0
1.0,6,-150,16,65,reputation = 6,0.6363636363636364,5600.0
1.0,6,-150,16,66,reputation = 6,0.6470588235294118,5450.0
1.0,6,-150,16,67,reputation = 6,0.6571428571428571,5300.0
0.0,6,0,16,68,reputation = 6,0.6388888888888888,5300.0
,6,0,16,69,reputation = 6,0.6388888888888888,5300.0
,6,250,16,70,reputation = 6,0.6388888888888888,5550.0
1.0,6,-150,16,71,reputation = 6,0.6486486486486487,5400.0
,6,250,16,72,reputation = 6,0.6486486486486487,5650.0
,6,250,16,73,reputation = 6,0.6486486486486487,5900.0
,6,250,16,74,reputation = 6,0.6486486486486487,6150.0
1.0,6,-150,16,75,reputation = 6,0.6578947368421053,6000.0
1.0,6,-150,16,76,reputation = 6,0.6666666666666666,5850.0
1.0,6,-150,16,77,reputation = 6,0.675,5700.0
1.0,6,-150,16,78,reputation = 6,0.6829268292682927,5550.0
0.0,6,0,16,79,reputation = 6,0.6666666666666666,5550.0
,6,250,16,80,reputation = 6,0.6666666666666666,5800.0
1.0,6,-150,16,81,reputation = 6,0.6744186046511628,5650.0
0.0,6,0,16,82,reputation = 6,0.6590909090909091,5650.0
,6,0,16,83,reputation = 6,0.6590909090909091,5650.0
1.0,6,-150,16,84,reputation = 6,0.6666666666666666,5500.0
,6,0,16,85,reputation = 6,0.6666666666666666,5500.0
,6,250,16,86,reputation = 6,0.6666666666666666,5750.0
,6,250,16,87,reputation = 6,0.6666666666666666,6000.0
1.0,6,-150,16,88,reputation = 6,0.6739130434782609,5850.0
1.0,6,-150,16,89,reputation = 6,0.6808510638297872,5700.0
,6,250,16,90,reputation = 6,0.6808510638297872,5950.0
1.0,6,-150,16,91,reputation = 6,0.6875,5800.0
,6,250,16,92,reputation = 6,0.6875,6050.0
,6,250,16,93,reputation = 6,0.6875,6300.0
,6,0,16,94,reputation = 6,0.6875,6300.0
0.0,6,0,16,95,reputation = 6,0.673469387755102,6300.0
,6,250,16,96,reputation = 6,0.673469387755102,6550.0
,6,0,16,97,reputation = 6,0.673469387755102,6550.0
0.0,6,0,16,98,reputation = 6,0.66,6550.0
,6,250,16,99,reputation = 6,0.66,6800.0
0.0,6,0,16,100,reputation = 6,0.6470588235294118,6800.0
,6,250,16,101,reputation = 6,0.6470588235294118,7050.0
,6,0,17,1,reputation = 6,,3000.0
0.0,6,0,17,2,reputation = 6,0.0,3000.0
0.0,6,0,17,3,reputation = 6,0.0,3000.0
,6,250,17,4,reputation = 6,0.0,3250.0
1.0,6,-150,17,5,reputation = 6,0.3333333333333333,3100.0
,6,250,17,6,reputation = 6,0.3333333333333333,3350.0
,6,0,17,7,reputation = 6,0.3333333333333333,3350.0
1.0,6,-150,17,8,reputation = 6,0.5,3200.0
,6,250,17,9,reputation = 6,0.5,3450.0
1.0,6,-150,17,10,reputation = 6,0.6,3300.0
1.0,6,-150,17,11,reputation = 6,0.6666666666666666,3150.0
1.0,6,-150,17,12,reputation = 6,0.7142857142857143,3000.0
1.0,6,-150,17,13,reputation = 6,0.75,2850.0
,6,250,17,14,reputation = 6,0.75,3100.0
0.0,6,0,17,15,reputation = 6,0.6666666666666666,3100.0
,6,250,17,16,reputation = 6,0.6666666666666666,3350.0
,6,0,17,17,reputation = 6,0.6666666666666666,3350.0
,6,250,17,18,reputation = 6,0.6666666666666666,3600.0
,6,250,17,19,reputation = 6,0.6666666666666666,3850.0
1.0,6,-150,17,20,reputation = 6,0.7,3700.0
1.0,6,-150,17,21,reputation = 6,0.7272727272727273,3550.0
,6,250,17,22,reputation = 6,0.7272727272727273,3800.0
1.0,6,-150,17,23,reputation = 6,0.75,3650.0
0.0,6,0,17,24,reputation = 6,0.6923076923076923,3650.0
,6,0,17,25,reputation = 6,0.6923076923076923,3650.0
1.0,6,-150,17,26,reputation = 6,0.7142857142857143,3500.0
,6,250,17,27,reputation = 6,0.7142857142857143,3750.0
,6,250,17,28,reputation = 6,0.7142857142857143,4000.0
1.0,6,-150,17,29,reputation = 6,0.7333333333333333,3850.0
,6,250,17,30,reputation = 6,0.7333333333333333,4100.0
1.0,6,-150,17,31,reputation = 6,0.75,3950.0
,6,250,17,32,reputation = 6,0.75,4200.0
,6,250,17,33,reputation = 6,0.75,4450.0
0.0,6,0,17,34,reputation = 6,0.7058823529411765,4450.0
,6,250,17,35,reputation = 6,0.7058823529411765,4700.0
1.0,6,-150,17,36,reputation = 6,0.7222222222222222,4550.0
1.0,6,-150,17,37,reputation = 6,0.7368421052631579,4400.0
,6,250,17,38,reputation = 6,0.7368421052631579,4650.0
1.0,6,-150,17,39,reputation = 6,0.75,4500.0
,6,250,17,40,reputation = 6,0.75,4750.0
1.0,6,-150,17,41,reputation = 6,0.7619047619047619,4600.0
0.0,6,0,17,42,reputation = 6,0.7272727272727273,4600.0
1.0,6,-150,17,43,reputation = 6,0.7391304347826086,4450.0
1.0,6,-150,17,44,reputation = 6,0.75,4300.0
,6,250,17,45,reputation = 6,0.75,4550.0
,6,250,17,46,reputation = 6,0.75,4800.0
1.0,6,-150,17,47,reputation = 6,0.76,4650.0
1.0,6,-150,17,48,reputation = 6,0.7692307692307693,4500.0
1.0,6,-150,17,49,reputation = 6,0.7777777777777778,4350.0
,6,250,17,50,reputation = 6,0.7777777777777778,4600.0
1.0,6,-150,17,51,reputation = 6,0.7857142857142857,4450.0
,6,250,17,52,reputation = 6,0.7857142857142857,4700.0
,6,250,17,53,reputation = 6,0.7857142857142857,4950.0
1.0,6,-150,17,54,reputation = 6,0.7931034482758621,4800.0
,6,250,17,55,reputation = 6,0.7931034482758621,5050.0
1.0,6,-150,17,56,reputation = 6,0.8,4900.0
1.0,6,-150,17,57,reputation = 6,0.8064516129032258,4750.0
1.0,6,-150,17,58,reputation = 6,0.8125,4600.0
1.0,6,-150,17,59,reputation = 6,0.8181818181818182,4450.0
,6,0,17,60,reputation = 6,0.8181818181818182,4450.0
,6,250,17,61,reputation = 6,0.8181818181818182,4700.0
1.0,6,-150,17,62,reputation = 6,0.8235294117647058,4550.0
0.0,6,0,17,63,reputation = 6,0.8,4550.0
1.0,6,-150,17,64,reputation = 6,0.8055555555555556,4400.0
,6,250,17,65,reputation = 6,0.8055555555555556,4650.0
1.0,6,-150,17,66,reputation = 6,0.8108108108108109,4500.0
0.0,6,0,17,67,reputation = 6,0.7894736842105263,4500.0
,6,0,17,68,reputation = 6,0.7894736842105263,4500.0
1.0,6,-150,17,69,reputation = 6,0.7948717948717948,4350.0
1.0,6,-150,17,70,reputation = 6,0.8,4200.0
,6,250,17,71,reputation = 6,0.8,4450.0
1.0,6,-150,17,72,reputation = 6,0.8048780487804879,4300.0
1.0,6,-150,17,73,reputation = 6,0.8095238095238095,4150.0
1.0,6,-150,17,74,reputation = 6,0.813953488372093,4000.0
0.0,6,0,17,75,reputation = 6,0.7954545454545454,4000.0
,6,250,17,76,reputation = 6,0.7954545454545454,4250.0
1.0,6,-150,17,77,reputation = 6,0.8,4100.0
1.0,6,-150,17,78,reputation = 6,0.8043478260869565,3950.0
1.0,6,-150,17,79,reputation = 6,0.8085106382978723,3800.0
,6,250,17,80,reputation = 6,0.8085106382978723,4050.0
,6,250,17,81,reputation = 6,0.8085106382978723,4300.0
1.0,6,-150,17,82,reputation = 6,0.8125,4150.0
1.0,6,-150,17,83,reputation = 6,0.8163265306122449,4000.0
0.0,6,0,17,84,reputation = 6,0.8,4000.0
1.0,6,-150,17,85,reputation = 6,0.803921568627451,3850.0
1.0,6,-150,17,86,reputation = 6,0.8076923076923077,3700.0
,6,250,17,87,reputation = 6,0.8076923076923077,3950.0
,6,250,17,88,reputation = 6,0.8076923076923077,4200.0
1.0,6,-150,17,89,reputation = 6,0.8113207547169812,4050.0
0.0,6,0,17,90,reputation = 6,0.7962962962962963,4050.0
0.0,6,0,17,91,reputation = 6,0.7818181818181819,4050.0
1.0,6,-150,17,92,reputation = 6,0.7857142857142857,3900.0
0.0,6,0,17,93,reputation = 6,0.7719298245614035,3900.0
,6,0,17,94,reputation = 6,0.7719298245614035,3900.0
,6,0,17,95,reputation = 6,0.7719298245614035,3900.0
0.0,6,0,17,96,reputation = 6,0.7586206896551724,3900.0
1.0,6,-150,17,97,reputation = 6,0.7627118644067796,3750.0
1.0,6,-150,17,98,reputation = 6,0.7666666666666667,3600.0
1.0,6,-150,17,99,reputation = 6,0.7704918032786885,3450.0
1.0,6,-150,17,100,reputation = 6,0.7741935483870968,3300.0
0.0,6,0,17,101,reputation = 6,0.7619047619047619,3300.0
,6,0,18,1,reputation = 6,,3000.0
0.0,6,0,18,2,reputation = 6,0.0,3000.0
0.0,6,0,18,3,reputation = 6,0.0,3000.0
0.0,6,0,18,4,reputation = 6,0.0,3000.0
0.0,6,0,18,5,reputation = 6,0.0,3000.0
,6,0,18,6,reputation = 6,0.0,3000.0
0.0,6,0,18,7,reputation = 6,0.0,3000.0
,6,250,18,8,reputation = 6,0.0,3250.0
,6,0,18,9,reputation = 6,0.0,3250.0
,6,250,18,10,reputation = 6,0.0,3500.0
,6,250,18,11,reputation = 6,0.0,3750.0
0.0,6,0,18,12,reputation = 6,0.0,3750.0
,6,250,18,13,reputation = 6,0.0,4000.0
,6,0,18,14,reputation = 6,0.0,4000.0
,6,0,18,15,reputation = 6,0.0,4000.0
0.0,6,0,18,16,reputation = 6,0.0,4000.0
0.0,6,0,18,17,reputation = 6,0.0,4000.0
0.0,6,0,18,18,reputation = 6,0.0,4000.0
0.0,6,0,18,19,reputation = 6,0.0,4000.0
,6,0,18,20,reputation = 6,0.0,4000.0
0.0,6,0,18,21,reputation = 6,0.0,4000.0
,6,0,18,22,reputation = 6,0.0,4000.0
0.0,6,0,18,23,reputation = 6,0.0,4000.0
,6,0,18,24,reputation = 6,0.0,4000.0
,6,0,18,25,reputation = 6,0.0,4000.0
,6,0,18,26,reputation = 6,0.0,4000.0
,6,250,18,27,reputation = 6,0.0,4250.0
,6,0,18,28,reputation = 6,0.0,4250.0
,6,250,18,29,reputation = 6,0.0,4500.0
0.0,6,0,18,30,reputation = 6,0.0,4500.0
0.0,6,0,18,31,reputation = 6,0.0,4500.0
,6,0,18,32,reputation = 6,0.0,4500.0
0.0,6,0,18,33,reputation = 6,0.0,4500.0
,6,0,18,34,reputation = 6,0.0,4500.0
,6,0,18,35,reputation = 6,0.0,4500.0
,6,250,18,36,reputation = 6,0.0,4750.0
,6,0,18,37,reputation = 6,0.0,4750.0
0.0,6,0,18,38,reputation = 6,0.0,4750.0
0.0,6,0,18,39,reputation = 6,0.0,4750.0
,6,0,18,40,reputation = 6,0.0,4750.0
0.0,6,0,18,41,reputation = 6,0.0,4750.0
,6,0,18,42,reputation = 6,0.0,4750.0
,6,250,18,43,reputation = 6,0.0,5000.0
0.0,6,0,18,44,reputation = 6,0.0,5000.0
,6,0,18,45,reputation = 6,0.0,5000.0
0.0,6,0,18,46,reputation = 6,0.0,5000.0
0.0,6,0,18,47,reputation = 6,0.0,5000.0
,6,0,18,48,reputation = 6,0.0,5000.0
0.0,6,0,18,49,reputation = 6,0.0,5000.0
0.0,6,0,18,50,reputation = 6,0.0,5000.0
,6,0,18,51,reputation = 6,0.0,5000.0
0.0,6,0,18,52,reputation = 6,0.0,5000.0
,6,0,18,53,reputation = 6,0.0,5000.0
0.0,6,0,18,54,reputation = 6,0.0,5000.0
,6,250,18,55,reputation = 6,0.0,5250.0
,6,0,18,56,reputation = 6,0.0,5250.0
0.0,6,0,18,57,reputation = 6,0.0,5250.0
,6,0,18,58,reputation = 6,0.0,5250.0
0.0,6,0,18,59,reputation = 6,0.0,5250.0
0.0,6,0,18,60,reputation = 6,0.0,5250.0
,6,0,18,61,reputation = 6,0.0,5250.0
0.0,6,0,18,62,reputation = 6,0.0,5250.0
,6,0,18,63,reputation = 6,0.0,5250.0
0.0,6,0,18,64,reputation = 6,0.0,5250.0
0.0,6,0,18,65,reputation = 6,0.0,5250.0
,6,0,18,66,reputation = 6,0.0,5250.0
,6,0,18,67,reputation = 6,0.0,5250.0
,6,250,18,68,reputation = 6,0.0,5500.0
1.0,6,-150,18,69,reputation = 6,0.03125,5350.0
,6,0,18,70,reputation = 6,0.03125,5350.0
1.0,6,-150,18,71,reputation = 6,0.06060606060606061,5200.0
,6,0,18,72,reputation = 6,0.06060606060606061,5200.0
1.0,6,-150,18,73,reputation = 6,0.08823529411764706,5050.0
1.0,6,-150,18,74,reputation = 6,0.11428571428571428,4900.0
,6,0,18,75,reputation = 6,0.11428571428571428,4900.0
,6,250,18,76,reputation = 6,0.11428571428571428,5150.0
,6,250,18,77,reputation = 6,0.11428571428571428,5400.0
1.0,6,-150,18,78,reputation = 6,0.1388888888888889,5250.0
,6,0,18,79,reputation = 6,0.1388888888888889,5250.0
,6,250,18,80,reputation = 6,0.1388888888888889,5500.0
0.0,6,0,18,81,reputation = 6,0.13513513513513514,5500.0
,6,250,18,82,reputation = 6,0.13513513513513514,5750.0
,6,250,18,83,reputation = 6,0.13513513513513514,6000.0
0.0,6,0,18,84,reputation = 6,0.13157894736842105,6000.0
,6,250,18,85,reputation = 6,0.13157894736842105,6250.0
0.0,6,0,18,86,reputation = 6,0.1282051282051282,6250.0
,6,0,18,87,reputation = 6,0.1282051282051282,6250.0
,6,0,18,88,reputation = 6,0.1282051282051282,6250.0
,6,0,18,89,reputation = 6,0.1282051282051282,6250.0
,6,0,18,90,reputation = 6,0.1282051282051282,6250.0
0.0,6,0,18,91,reputation = 6,0.125,6250.0
,6,0,18,92,reputation = 6,0.125,6250.0
0.0,6,0,18,93,reputation = 6,0.12195121951219512,6250.0
0.0,6,0,18,94,reputation = 6,0.11904761904761904,6250.0
,6,0,18,95,reputation = 6,0.11904761904761904,6250.0
,6,0,18,96,reputation = 6,0.11904761904761904,6250.0
0.0,6,0,18,97,reputation = 6,0.11627906976744186,6250.0
,6,0,18,98,reputation = 6,0.11627906976744186,6250.0
,6,250,18,99,reputation = 6,0.11627906976744186,6500.0
0.0,6,0,18,100,reputation = 6,0.11363636363636363,6500.0
,6,0,18,101,reputation = 6,0.11363636363636363,6500.0
,6,250,19,1,reputation = 6,,3250.0
1.0,6,-150,19,2,reputation = 6,1.0,3100.0
,6,250,19,3,reputation = 6,1.0,3350.0
,6,250,19,4,reputation = 6,1.0,3600.0
,6,250,19,5,reputation = 6,1.0,3850.0
1.0,6,-150,19,6,reputation = 6,1.0,3700.0
,6,250,19,7,reputation = 6,1.0,3950.0
1.0,6,-150,19,8,reputation = 6,1.0,3800.0
,6,250,19,9,reputation = 6,1.0,4050.0
,6,250,19,10,reputation = 6,1.0,4300.0
,6,250,19,11,reputation = 6,1.0,4550.0
,6,250,19,12,reputation = 6,1.0,4800.0
1.0,6,-150,19,13,reputation = 6,1.0,4650.0
,6,250,19,14,reputation = 6,1.0,4900.0
1.0,6,-150,19,15,reputation = 6,1.0,4750.0
,6,0,19,16,reputation = 6,1.0,4750.0
1.0,6,-150,19,17,reputation = 6,1.0,4600.0
1.0,6,-150,19,18,reputation = 6,1.0,4450.0
,6,250,19,19,reputation = 6,1.0,4700.0
,6,250,19,20,reputation = 6,1.0,4950.0
1.0,6,-150,19,21,reputation = 6,1.0,4800.0
1.0,6,-150,19,22,reputation = 6,1.0,4650.0
,6,250,19,23,reputation = 6,1.0,4900.0
1.0,6,-150,19,24,reputation = 6,1.0,4750.0
,6,250,19,25,reputation = 6,1.0,5000.0
,6,250,19,26,reputation = 6,1.0,5250.0
1.0,6,-150,19,27,reputation = 6,1.0,5100.0
1.0,6,-150,19,28,reputation = 6,1.0,4950.0
1.0,6,-150,19,29,reputation = 6,1.0,4800.0
1.0,6,-150,19,30,reputation = 6,1.0,4650.0
,6,0,19,31,reputation = 6,1.0,4650.0
1.0,6,-150,19,32,reputation = 6,1.0,4500.0
1.0,6,-150,19,33,reputation = 6,1.0,4350.0
1.0,6,-150,19,34,reputation = 6,1.0,4200.0
,6,250,19,35,reputation = 6,1.0,4450.0
,6,250,19,36,reputation = 6,1.0,4700.0
,6,250,19,37,reputation = 6,1.0,4950.0
1.0,6,-150,19,38,reputation = 6,1.0,4800.0
1.0,6,-150,19,39,reputation = 6,1.0,4650.0
1.0,6,-150,19,40,reputation = 6,1.0,4500.0
1.0,6,-150,19,41,reputation = 6,1.0,4350.0
,6,250,19,42,reputation = 6,1.0,4600.0
1.0,6,-150,19,43,reputation = 6,1.0,4450.0
,6,250,19,44,reputation = 6,1.0,4700.0
,6,250,19,45,reputation = 6,1.0,4950.0
1.0,6,-150,19,46,reputation = 6,1.0,4800.0
,6,250,19,47,reputation = 6,1.0,5050.0
,6,250,19,48,reputation = 6,1.0,5300.0
,6,250,19,49,reputation = 6,1.0,5550.0
,6,250,19,50,reputation = 6,1.0,5800.0
,6,250,19,51,reputation = 6,1.0,6050.0
1.0,6,-150,19,52,reputation = 6,1.0,5900.0
1.0,6,-150,19,53,reputation = 6,1.0,5750.0
,6,250,19,54,reputation = 6,1.0,6000.0
1.0,6,-150,19,55,reputation = 6,1.0,5850.0
1.0,6,-150,19,56,reputation = 6,1.0,5700.0
1.0,6,-150,19,57,reputation = 6,1.0,5550.0
1.0,6,-150,19,58,reputation = 6,1.0,5400.0
,6,250,19,59,reputation = 6,1.0,5650.0
,6,250,19,60,reputation = 6,1.0,5900.0
,6,250,19,61,reputation = 6,1.0,6150.0
,6,250,19,62,reputation = 6,1.0,6400.0
1.0,6,-150,19,63,reputation = 6,1.0,6250.0
1.0,6,-150,19,64,reputation = 6,1.0,6100.0
,6,250,19,65,reputation = 6,1.0,6350.0
0.0,6,0,19,66,reputation = 6,0.96875,6350.0
1.0,6,-150,19,67,reputation = 6,0.9696969696969697,6200.0
1.0,6,-150,19,68,reputation = 6,0.9705882352941176,6050.0
,6,250,19,69,reputation = 6,0.9705882352941176,6300.0
1.0,6,-150,19,70,reputation = 6,0.9714285714285714,6150.0
,6,250,19,71,reputation = 6,0.9714285714285714,6400.0
0.0,6,0,19,72,reputation = 6,0.9444444444444444,6400.0
,6,250,19,73,reputation = 6,0.9444444444444444,6650.0
,6,250,19,74,reputation = 6,0.9444444444444444,6900.0
,6,250,19,75,reputation = 6,0.9444444444444444,7150.0
,6,250,19,76,reputation = 6,0.9444444444444444,7400.0
,6,250,19,77,reputation = 6,0.9444444444444444,7650.0
,6,250,19,78,reputation = 6,0.9444444444444444,7900.0
1.0,6,-150,19,79,reputation = 6,0.9459459459459459,7750.0
,6,250,19,80,reputation = 6,0.9459459459459459,8000.0
1.0,6,-150,19,81,reputation = 6,0.9473684210526315,7850.0
,6,250,19,82,reputation = 6,0.9473684210526315,8100.0
,6,250,19,83,reputation = 6,0.9473684210526315,8350.0
,6,0,19,84,reputation = 6,0.9473684210526315,8350.0
1.0,6,-150,19,85,reputation = 6,0.9487179487179487,8200.0
,6,250,19,86,reputation = 6,0.9487179487179487,8450.0
1.0,6,-150,19,87,reputation = 6,0.95,8300.0
1.0,6,-150,19,88,reputation = 6,0.9512195121951219,8150.0
,6,0,19,89,reputation = 6,0.9512195121951219,8150.0
1.0,6,-150,19,90,reputation = 6,0.9523809523809523,8000.0
,6,250,19,91,reputation = 6,0.9523809523809523,8250.0
0.0,6,0,19,92,reputation = 6,0.9302325581395349,8250.0
0.0,6,0,19,93,reputation = 6,0.9090909090909091,8250.0
,6,0,19,94,reputation = 6,0.9090909090909091,8250.0
0.0,6,0,19,95,reputation = 6,0.8888888888888888,8250.0
,6,250,19,96,reputation = 6,0.8888888888888888,8500.0
,6,0,19,97,reputation = 6,0.8888888888888888,8500.0
0.0,6,0,19,98,reputation = 6,0.8695652173913043,8500.0
0.0,6,0,19,99,reputation = 6,0.851063829787234,8500.0
,6,0,19,100,reputation = 6,0.851063829787234,8500.0
0.0,6,0,19,101,reputation = 6,0.8333333333333334,8500.0
,6,250,20,1,reputation = 6,,3250.0
,6,250,20,2,reputation = 6,,3500.0
,6,0,20,3,reputation = 6,,3500.0
,6,0,20,4,reputation = 6,,3500.0
1.0,6,-150,20,5,reputation = 6,1.0,3350.0
1.0,6,-150,20,6,reputation = 6,1.0,3200.0
1.0,6,-150,20,7,reputation = 6,1.0,3050.0
1.0,6,-150,20,8,reputation = 6,1.0,2900.0
,6,250,20,9,reputation = 6,1.0,3150.0
,6,250,20,10,reputation = 6,1.0,3400.0
,6,250,20,11,reputation = 6,1.0,3650.0
,6,250,20,12,reputation = 6,1.0,3900.0
,6,250,20,13,reputation = 6,1.0,4150.0
1.0,6,-150,20,14,reputation = 6,1.0,4000.0
,6,250,20,15,reputation = 6,1.0,4250.0
,6,250,20,16,reputation = 6,1.0,4500.0
,6,250,20,17,reputation = 6,1.0,4750.0
1.0,6,-150,20,18,reputation = 6,1.0,4600.0
,6,250,20,19,reputation = 6,1.0,4850.0
1.0,6,-150,20,20,reputation = 6,1.0,4700.0
,6,0,20,21,reputation = 6,1.0,4700.0
,6,250,20,22,reputation = 6,1.0,4950.0
,6,250,20,23,reputation = 6,1.0,5200.0
,6,250,20,24,reputation = 6,1.0,5450.0
1.0,6,-150,20,25,reputation = 6,1.0,5300.0
1.0,6,-150,20,26,reputation = 6,1.0,5150.0
,6,250,20,27,reputation = 6,1.0,5400.0
,6,250,20,28,reputation = 6,1.0,5650.0
,6,250,20,29,reputation = 6,1.0,5900.0
0.0,6,0,20,30,reputation = 6,0.9,5900.0
,6,250,20,31,reputation = 6,0.9,6150.0
,6,250,20,32,reputation = 6,0.9,6400.0
1.0,6,-150,20,33,reputation = 6,0.9090909090909091,6250.0
1.0,6,-150,20,34,reputation = 6,0.9166666666666666,6100.0
0.0,6,0,20,35,reputation = 6,0.8461538461538461,6100.0
1.0,6,-150,20,36,reputation = 6,0.8571428571428571,5950.0
1.0,6,-150,20,37,reputation = 6,0.8666666666666667,5800.0
1.0,6,-150,20,38,reputation = 6,0.875,5650.0
,6,250,20,39,reputation = 6,0.875,5900.0
0.0,6,0,20,40,reputation = 6,0.8235294117647058,5900.0
1.0,6,-150,20,41,reputation = 6,0.8333333333333334,5750.0
1.0,6,-150,20,42,reputation = 6,0.8421052631578947,5600.0
1.0,6,-150,20,43,reputation = 6,0.85,5450.0
,6,250,20,44,reputation = 6,0.85,5700.0
,6,0,20,45,reputation = 6,0.85,5700.0
1.0,6,-150,20,46,reputation = 6,0.8571428571428571,5550.0
1.0,6,-150,20,47,reputation = 6,0.8636363636363636,5400.0
1.0,6,-150,20,48,reputation = 6,0.8695652173913043,5250.0
,6,250,20,49,reputation = 6,0.8695652173913043,5500.0
1.0,6,-150,20,50,reputation = 6,0.875,5350.0
1.0,6,-150,20,51,reputation = 6,0.88,5200.0
,6,250,20,52,reputation = 6,0.88,5450.0
1.0,6,-150,20,53,reputation = 6,0.8846153846153846,5300.0
1.0,6,-150,20,54,reputation = 6,0.8888888888888888,5150.0
1.0,6,-150,20,55,reputation = 6,0.8928571428571429,5000.0
,6,250,20,56,reputation = 6,0.8928571428571429,5250.0
,6,250,20,57,reputation = 6,0.8928571428571429,5500.0
1.0,6,-150,20,58,reputation = 6,0.896551724137931,5350.0
1.0,6,-150,20,59,reputation = 6,0.9,5200.0
,6,250,20,60,reputation = 6,0.9,5450.0
1.0,6,-150,20,61,reputation = 6,0.9032258064516129,5300.0
1.0,6,-150,20,62,reputation = 6,0.90625,5150.0
,6,250,20,63,reputation = 6,0.90625,5400.0
1.0,6,-150,20,64,reputation = 6,0.9090909090909091,5250.0
1.0,6,-150,20,65,reputation = 6,0.9117647058823529,5100.0
1.0,6,-150,20,66,reputation = 6,0.9142857142857143,4950.0
,6,250,20,67,reputation = 6,0.9142857142857143,5200.0
,6,250,20,68,reputation = 6,0.9142857142857143,5450.0
1.0,6,-150,20,69,reputation = 6,0.9166666666666666,5300.0
1.0,6,-150,20,70,reputation = 6,0.918918918918919,5150.0
1.0,6,-150,20,71,reputation = 6,0.9210526315789473,5000.0
1.0,6,-150,20,72,reputation = 6,0.9230769230769231,4850.0
,6,250,20,73,reputation = 6,0.9230769230769231,5100.0
0.0,6,0,20,74,reputation = 6,0.9,5100.0
,6,250,20,75,reputation = 6,0.9,5350.0
,6,250,20,76,reputation = 6,0.9,5600.0
,6,250,20,77,reputation = 6,0.9,5850.0
,6,250,20,78,reputation = 6,0.9,6100.0
,6,250,20,79,reputation = 6,0.9,6350.0
1.0,6,-150,20,80,reputation = 6,0.9024390243902439,6200.0
,6,250,20,81,reputation = 6,0.9024390243902439,6450.0
1.0,6,-150,20,82,reputation = 6,0.9047619047619048,6300.0
1.0,6,-150,20,83,reputation = 6,0.9069767441860465,6150.0
,6,0,20,84,reputation = 6,0.9069767441860465,6150.0
,6,250,20,85,reputation = 6,0.9069767441860465,6400.0
,6,250,20,86,reputation = 6,0.9069767441860465,6650.0
1.0,6,-150,20,87,reputation = 6,0.9090909090909091,6500.0
,6,250,20,88,reputation = 6,0.9090909090909091,6750.0
1.0,6,-150,20,89,reputation = 6,0.9111111111111111,6600.0
0.0,6,0,20,90,reputation = 6,0.8913043478260869,6600.0
,6,250,20,91,reputation = 6,0.8913043478260869,6850.0
,6,0,20,92,reputation = 6,0.8913043478260869,6850.0
1.0,6,-150,20,93,reputation = 6,0.8936170212765957,6700.0
0.0,6,0,20,94,reputation = 6,0.875,6700.0
,6,0,20,95,reputation = 6,0.875,6700.0
,6,0,20,96,reputation = 6,0.875,6700.0
0.0,6,0,20,97,reputation = 6,0.8571428571428571,6700.0
1.0,6,-150,20,98,reputation = 6,0.86,6550.0
1.0,6,-150,20,99,reputation = 6,0.8627450980392157,6400.0
0.0,6,0,20,100,reputation = 6,0.8461538461538461,6400.0
,6,250,20,101,reputation = 6,0.8461538461538461,6650.0
1.0,6,-150,21,1,reputation = 6,1.0,2850.0
,6,250,21,2,reputation = 6,1.0,3100.0
,6,250,21,3,reputation = 6,1.0,3350.0
,6,250,21,4,reputation = 6,1.0,3600.0
,6,250,21,5,reputation = 6,1.0,3850.0
,6,250,21,6,reputation = 6,1.0,4100.0
,6,250,21,7,reputation = 6,1.0,4350.0
1.0,6,-150,21,8,reputation = 6,1.0,4200.0
,6,250,21,9,reputation = 6,1.0,4450.0
1.0,6,-150,21,10,reputation = 6,1.0,4300.0
,6,250,21,11,reputation = 6,1.0,4550.0
1.0,6,-150,21,12,reputation = 6,1.0,4400.0
,6,250,21,13,reputation = 6,1.0,4650.0
1.0,6,-150,21,14,reputation = 6,1.0,4500.0
,6,250,21,15,reputation = 6,1.0,4750.0
1.0,6,-150,21,16,reputation = 6,1.0,4600.0
,6,0,21,17,reputation = 6,1.0,4600.0
1.0,6,-150,21,18,reputation = 6,1.0,4450.0
,6,0,21,19,reputation = 6,1.0,4450.0
0.0,6,0,21,20,reputation = 6,0.875,4450.0
,6,0,21,21,reputation = 6,0.875,4450.0
1.0,6,-150,21,22,reputation = 6,0.8888888888888888,4300.0
1.0,6,-150,21,23,reputation = 6,0.9,4150.0
1.0,6,-150,21,24,reputation = 6,0.9090909090909091,4000.0
1.0,6,-150,21,25,reputation = 6,0.9166666666666666,3850.0
1.0,6,-150,21,26,reputation = 6,0.9230769230769231,3700.0
,6,250,21,27,reputation = 6,0.9230769230769231,3950.0
1.0,6,-150,21,28,reputation = 6,0.9285714285714286,3800.0
1.0,6,-150,21,29,reputation = 6,0.9333333333333333,3650.0
,6,250,21,30,reputation = 6,0.9333333333333333,3900.0
0.0,6,0,21,31,reputation = 6,0.875,3900.0
,6,250,21,32,reputation = 6,0.875,4150.0
,6,250,21,33,reputation = 6,0.875,4400.0
,6,250,21,34,reputation = 6,0.875,4650.0
,6,250,21,35,reputation = 6,0.875,4900.0
1.0,6,-150,21,36,reputation = 6,0.8823529411764706,4750.0
