version,reputation,group,player,round,action,avg_action,wealth
incentivized strategic,reputation = avg4,090324_0948,11,17,0.1,0.8264705882352941,2651.0
incentivized strategic,reputation = avg4,090324_0948,11,18,1.0,0.836111111111111,2811.0
incentivized strategic,reputation = avg4,090324_0948,11,19,0.5,0.8184210526315789,2981.0
incentivized strategic,reputation = avg4,090324_0948,11,20,0.0,0.7775,3161.0
incentivized strategic,reputation = avg4,090324_0948,11,21,0.75,0.7761904761904761,3310.0
incentivized strategic,reputation = avg4,090324_0948,11,22,0.0,0.7409090909090907,3462.0
incentivized strategic,reputation = avg4,090324_0948,11,23,0.0,0.708695652173913,3614.0
incentivized strategic,reputation = avg4,090324_0948,11,24,0.0,0.6791666666666666,3714.0
incentivized strategic,reputation = avg4,090324_0948,12,1,0.6,0.6,152.0
incentivized strategic,reputation = avg4,090324_0948,12,2,0.7,0.6499999999999999,298.0
incentivized strategic,reputation = avg4,090324_0948,12,3,0.7,0.6666666666666666,440.0
incentivized strategic,reputation = avg4,090324_0948,12,4,0.65,0.6625,607.0
incentivized strategic,reputation = avg4,090324_0948,12,5,0.6,0.65,751.0
incentivized strategic,reputation = avg4,090324_0948,12,6,0.65,0.65,906.0
incentivized strategic,reputation = avg4,090324_0948,12,7,0.85,0.6785714285714286,1069.0
incentivized strategic,reputation = avg4,090324_0948,12,8,1.0,0.71875,1220.2
incentivized strategic,reputation = avg4,090324_0948,12,9,0.7,0.7166666666666667,1368.2
incentivized strategic,reputation = avg4,090324_0948,12,10,0.9,0.7350000000000001,1522.2
incentivized strategic,reputation = avg4,090324_0948,12,11,0.95,0.7545454545454546,1683.2
incentivized strategic,reputation = avg4,090324_0948,12,12,1.0,0.775,1843.2
incentivized strategic,reputation = avg4,090324_0948,12,13,1.0,0.7923076923076924,1993.2
incentivized strategic,reputation = avg4,090324_0948,12,14,1.0,0.8071428571428572,2153.2
incentivized strategic,reputation = avg4,090324_0948,12,15,1.0,0.8200000000000001,2313.2
incentivized strategic,reputation = avg4,090324_0948,12,16,0.1,0.775,2491.2
incentivized strategic,reputation = avg4,090324_0948,12,17,1.0,0.788235294117647,2641.2
incentivized strategic,reputation = avg4,090324_0948,12,18,0.0,0.7444444444444445,2821.2
incentivized strategic,reputation = avg4,090324_0948,12,19,1.0,0.7578947368421053,2981.2
incentivized strategic,reputation = avg4,090324_0948,12,20,0.1,0.725,3159.2
incentivized strategic,reputation = avg4,090324_0948,12,21,1.0,0.7380952380952381,3311.2
incentivized strategic,reputation = avg4,090324_0948,12,22,0.95,0.7477272727272727,3464.2
incentivized strategic,reputation = avg4,090324_0948,12,23,0.9,0.7543478260869564,3622.2
incentivized strategic,reputation = avg4,090324_0948,12,24,0.0,0.7229166666666665,3800.6001
incentivized strategic,reputation = avg4,090324_0948,13,1,0.3,0.3,103.6
incentivized strategic,reputation = avg4,090324_0948,13,2,0.25,0.275,210.60001
incentivized strategic,reputation = avg4,090324_0948,13,3,0.35,0.3,313.20001
incentivized strategic,reputation = avg4,090324_0948,13,4,0.2,0.275,425.20000999999996
incentivized strategic,reputation = avg4,090324_0948,13,5,0.25,0.27,525.0
incentivized strategic,reputation = avg4,090324_0948,13,6,0.4,0.2916666666666667,621.0
incentivized strategic,reputation = avg4,090324_0948,13,7,0.8,0.36428571428571427,709.7999900000001
incentivized strategic,reputation = avg4,090324_0948,13,8,0.1,0.33125,814.2000099999999
incentivized strategic,reputation = avg4,090324_0948,13,9,0.1,0.3055555555555556,920.2000099999999
incentivized strategic,reputation = avg4,090324_0948,13,10,0.15,0.29,1029.2
incentivized strategic,reputation = avg4,090324_0948,13,11,0.25,0.2863636363636364,1132.2
incentivized strategic,reputation = avg4,090324_0948,13,12,0.15,0.27499999999999997,1249.2
incentivized strategic,reputation = avg4,090324_0948,13,13,0.1,0.26153846153846155,1338.8
incentivized strategic,reputation = avg4,090324_0948,13,14,0.05,0.2464285714285714,1438.6
incentivized strategic,reputation = avg4,090324_0948,13,15,0.01,0.23066666666666663,1539.2
incentivized strategic,reputation = avg4,090324_0948,13,16,0.15,0.22562499999999996,1637.0
incentivized strategic,reputation = avg4,090324_0948,13,17,0.1,0.21823529411764703,1731.4
incentivized strategic,reputation = avg4,090324_0948,13,18,0.07,0.20999999999999996,1838.0
incentivized strategic,reputation = avg4,090324_0948,13,19,0.04,0.20105263157894734,1938.0
incentivized strategic,reputation = avg4,090324_0948,13,20,0.01,0.19149999999999995,2041.8
incentivized strategic,reputation = avg4,090324_0948,13,21,0.01,0.1828571428571428,2132.3999
incentivized strategic,reputation = avg4,090324_0948,13,22,0.5,0.19727272727272724,2222.3999
incentivized strategic,reputation = avg4,090324_0948,13,23,0.15,0.1952173913043478,2329.0
incentivized strategic,reputation = avg4,090324_0948,13,24,0.17,0.19416666666666663,2433.6001
incentivized strategic,reputation = avg4,090324_0948,14,1,0.12,0.12,121.6
incentivized strategic,reputation = avg4,090324_0948,14,2,0.15,0.135,238.60001
incentivized strategic,reputation = avg4,090324_0948,14,3,0.12,0.13,364.20001
incentivized strategic,reputation = avg4,090324_0948,14,4,0.2,0.14750000000000002,476.20000999999996
incentivized strategic,reputation = avg4,090324_0948,14,5,0.2,0.158,604.2000099999999
incentivized strategic,reputation = avg4,090324_0948,14,6,0.3,0.18166666666666667,722.2000099999999
incentivized strategic,reputation = avg4,090324_0948,14,7,0.36,0.20714285714285716,835.0
incentivized strategic,reputation = avg4,090324_0948,14,8,0.37,0.22750000000000004,955.5999800000001
incentivized strategic,reputation = avg4,090324_0948,14,9,0.47,0.2544444444444445,1062.6
incentivized strategic,reputation = avg4,090324_0948,14,10,0.3,0.259,1192.6
incentivized strategic,reputation = avg4,090324_0948,14,11,0.6,0.29,1312.6
incentivized strategic,reputation = avg4,090324_0948,14,12,0.6,0.31583333333333335,1444.6
incentivized strategic,reputation = avg4,090324_0948,14,13,0.6,0.3376923076923077,1574.6
incentivized strategic,reputation = avg4,090324_0948,14,14,0.9,0.37785714285714284,1708.6
incentivized strategic,reputation = avg4,090324_0948,14,15,0.8,0.40599999999999997,1864.6
incentivized strategic,reputation = avg4,090324_0948,14,16,0.9,0.436875,2014.6
incentivized strategic,reputation = avg4,090324_0948,14,17,0.9,0.4641176470588236,2158.6001
incentivized strategic,reputation = avg4,090324_0948,14,18,0.95,0.4911111111111111,2315.6001
incentivized strategic,reputation = avg4,090324_0948,14,19,1.0,0.5178947368421053,2475.6001
incentivized strategic,reputation = avg4,090324_0948,14,20,1.0,0.542,2635.6001
incentivized strategic,reputation = avg4,090324_0948,14,21,1.0,0.5638095238095238,2785.6001
incentivized strategic,reputation = avg4,090324_0948,14,22,1.0,0.5836363636363636,2945.6001
incentivized strategic,reputation = avg4,090324_0948,14,23,1.0,0.6017391304347826,3105.6001
incentivized strategic,reputation = avg4,090324_0948,14,24,1.0,0.6183333333333333,3217.6001
incentivized strategic,reputation = avg4,090324_0948,15,1,0.4,0.4,172.0
incentivized strategic,reputation = avg4,090324_0948,15,2,0.8,0.6000000000000001,336.0
incentivized strategic,reputation = avg4,090324_0948,15,3,0.5,0.5666666666666668,506.0
incentivized strategic,reputation = avg4,090324_0948,15,4,0.3,0.5,680.0
incentivized strategic,reputation = avg4,090324_0948,15,5,0.5,0.5,810.0
incentivized strategic,reputation = avg4,090324_0948,15,6,0.8,0.5499999999999999,934.0
incentivized strategic,reputation = avg4,090324_0948,15,7,1.0,0.6142857142857142,1070.0
incentivized strategic,reputation = avg4,090324_0948,15,8,1.0,0.6625,1214.0
incentivized strategic,reputation = avg4,090324_0948,15,9,0.8,0.6777777777777777,1346.0
incentivized strategic,reputation = avg4,090324_0948,15,10,1.0,0.71,1474.0
incentivized strategic,reputation = avg4,090324_0948,15,11,0.6,0.7,1610.0
incentivized strategic,reputation = avg4,090324_0948,15,12,0.5,0.6833333333333332,1752.0
incentivized strategic,reputation = avg4,090324_0948,15,13,0.4,0.6615384615384615,1882.0
incentivized strategic,reputation = avg4,090324_0948,15,14,0.3,0.6357142857142858,2024.0
incentivized strategic,reputation = avg4,090324_0948,15,15,0.2,0.6066666666666667,2160.0
incentivized strategic,reputation = avg4,090324_0948,15,16,0.8,0.61875,2276.0
incentivized strategic,reputation = avg4,090324_0948,15,17,0.5,0.611764705882353,2414.0
incentivized strategic,reputation = avg4,090324_0948,15,18,1.0,0.6333333333333333,2534.0
incentivized strategic,reputation = avg4,090324_0948,15,19,0.8,0.6421052631578948,2666.0
incentivized strategic,reputation = avg4,090324_0948,15,20,0.7,0.645,2776.0
incentivized strategic,reputation = avg4,090324_0948,15,21,0.9,0.6571428571428571,2938.0
incentivized strategic,reputation = avg4,090324_0948,15,22,0.9,0.6681818181818182,3096.0
incentivized strategic,reputation = avg4,090324_0948,15,23,0.95,0.6804347826086957,3249.0
incentivized strategic,reputation = avg4,090324_0948,15,24,0.98,0.6929166666666666,3329.3999
incentivized strategic,reputation = avg4,090324_0948,16,1,1.0,1.0,112.0
incentivized strategic,reputation = avg4,090324_0948,16,2,1.0,1.0,256.0
incentivized strategic,reputation = avg4,090324_0948,16,3,1.0,1.0,376.0
incentivized strategic,reputation = avg4,090324_0948,16,4,1.0,1.0,480.0
incentivized strategic,reputation = avg4,090324_0948,16,5,1.0,1.0,624.0
incentivized strategic,reputation = avg4,090324_0948,16,6,1.0,1.0,776.0
incentivized strategic,reputation = avg4,090324_0948,16,7,1.0,1.0,936.0
incentivized strategic,reputation = avg4,090324_0948,16,8,1.0,1.0,1096.0
incentivized strategic,reputation = avg4,090324_0948,16,9,1.0,1.0,1246.0
incentivized strategic,reputation = avg4,090324_0948,16,10,1.0,1.0,1406.0
incentivized strategic,reputation = avg4,090324_0948,16,11,1.0,1.0,1566.0
incentivized strategic,reputation = avg4,090324_0948,16,12,1.0,1.0,1726.0
incentivized strategic,reputation = avg4,090324_0948,16,13,1.0,1.0,1876.0
incentivized strategic,reputation = avg4,090324_0948,16,14,1.0,1.0,2036.0
incentivized strategic,reputation = avg4,090324_0948,16,15,1.0,1.0,2196.0
incentivized strategic,reputation = avg4,090324_0948,16,16,1.0,1.0,2276.0
incentivized strategic,reputation = avg4,090324_0948,16,17,1.0,1.0,2364.0
incentivized strategic,reputation = avg4,090324_0948,16,18,1.0,1.0,2524.0
incentivized strategic,reputation = avg4,090324_0948,16,19,1.0,1.0,2644.0
incentivized strategic,reputation = avg4,090324_0948,16,20,1.0,1.0,2724.0
incentivized strategic,reputation = avg4,090324_0948,16,21,1.0,1.0,2884.0
incentivized strategic,reputation = avg4,090324_0948,16,22,1.0,1.0,3044.0
incentivized strategic,reputation = avg4,090324_0948,16,23,1.0,1.0,3204.0
incentivized strategic,reputation = avg4,090324_0948,16,24,0.0,0.9583333333333334,3380.0
incentivized strategic,reputation = avg4,090325_1319,1,1,0.4,0.4,148.0
incentivized strategic,reputation = avg4,090325_1319,1,2,0.5,0.45,282.0
incentivized strategic,reputation = avg4,090325_1319,1,3,0.7,0.5333333333333333,416.0
incentivized strategic,reputation = avg4,090325_1319,1,4,0.4,0.5,564.0
incentivized strategic,reputation = avg4,090325_1319,1,5,0.45,0.49000000000000005,735.0
incentivized strategic,reputation = avg4,090325_1319,1,6,1.0,0.5750000000000001,895.0
incentivized strategic,reputation = avg4,090325_1319,1,7,0.95,0.6285714285714287,1056.0
incentivized strategic,reputation = avg4,090325_1319,1,8,1.0,0.675,1216.0
incentivized strategic,reputation = avg4,090325_1319,1,9,1.0,0.7111111111111111,1366.0
incentivized strategic,reputation = avg4,090325_1319,1,10,1.0,0.74,1526.0
incentivized strategic,reputation = avg4,090325_1319,1,11,1.0,0.7636363636363637,1686.0
incentivized strategic,reputation = avg4,090325_1319,1,12,1.0,0.7833333333333333,1766.0
incentivized strategic,reputation = avg4,090325_1319,1,13,0.8,0.7846153846153847,1930.0
incentivized strategic,reputation = avg4,090325_1319,1,14,1.0,0.8,2090.0
incentivized strategic,reputation = avg4,090325_1319,1,15,1.0,0.8133333333333334,2234.0
incentivized strategic,reputation = avg4,090325_1319,1,16,0.0,0.7625000000000001,2398.0
incentivized strategic,reputation = avg4,090325_1319,1,17,0.8,0.7647058823529412,2562.0
incentivized strategic,reputation = avg4,090325_1319,1,18,1.0,0.7777777777777779,2722.0
incentivized strategic,reputation = avg4,090325_1319,1,19,1.0,0.7894736842105264,2882.0
incentivized strategic,reputation = avg4,090325_1319,1,20,0.8,0.7900000000000001,3046.0
incentivized strategic,reputation = avg4,090325_1319,1,21,1.0,0.8000000000000002,3180.0
incentivized strategic,reputation = avg4,090325_1319,1,22,1.0,0.8090909090909093,3340.0
incentivized strategic,reputation = avg4,090325_1319,1,23,1.0,0.8173913043478263,3500.0
incentivized strategic,reputation = avg4,090325_1319,1,24,0.0,0.7833333333333335,3680.0
incentivized strategic,reputation = avg4,090325_1319,2,1,0.7,0.7,118.0
incentivized strategic,reputation = avg4,090325_1319,2,2,0.55,0.625,247.0
incentivized strategic,reputation = avg4,090325_1319,2,3,0.6,0.6166666666666667,391.0
incentivized strategic,reputation = avg4,090325_1319,2,4,0.7,0.6375,509.0
incentivized strategic,reputation = avg4,090325_1319,2,5,0.7,0.65,655.0
incentivized strategic,reputation = avg4,090325_1319,2,6,0.7,0.6583333333333333,801.0
incentivized strategic,reputation = avg4,090325_1319,2,7,0.9,0.692857142857143,939.0
incentivized strategic,reputation = avg4,090325_1319,2,8,0.75,0.7000000000000001,1088.0
incentivized strategic,reputation = avg4,090325_1319,2,9,0.8,0.7111111111111111,1234.0
incentivized strategic,reputation = avg4,090325_1319,2,10,0.9,0.7300000000000001,1388.0
incentivized strategic,reputation = avg4,090325_1319,2,11,0.95,0.75,1541.0
incentivized strategic,reputation = avg4,090325_1319,2,12,0.95,0.7666666666666666,1698.0
incentivized strategic,reputation = avg4,090325_1319,2,13,0.9,0.7769230769230769,1850.0
incentivized strategic,reputation = avg4,090325_1319,2,14,1.0,0.7928571428571428,2010.0
incentivized strategic,reputation = avg4,090325_1319,2,15,1.0,0.8066666666666666,2170.0
incentivized strategic,reputation = avg4,090325_1319,2,16,1.0,0.81875,2330.0
incentivized strategic,reputation = avg4,090325_1319,2,17,1.0,0.8294117647058823,2480.0
incentivized strategic,reputation = avg4,090325_1319,2,18,1.0,0.8388888888888889,2640.0
incentivized strategic,reputation = avg4,090325_1319,2,19,1.0,0.8473684210526317,2800.0
incentivized strategic,reputation = avg4,090325_1319,2,20,1.0,0.8550000000000001,2960.0
incentivized strategic,reputation = avg4,090325_1319,2,21,1.0,0.861904761904762,3110.0
incentivized strategic,reputation = avg4,090325_1319,2,22,1.0,0.8681818181818183,3270.0
incentivized strategic,reputation = avg4,090325_1319,2,23,1.0,0.8739130434782609,3430.0
incentivized strategic,reputation = avg4,090325_1319,2,24,1.0,0.8791666666666668,3510.0
incentivized strategic,reputation = avg4,090325_1319,3,1,0.8,0.8,124.0
incentivized strategic,reputation = avg4,090325_1319,3,2,0.65,0.7250000000000001,271.0
incentivized strategic,reputation = avg4,090325_1319,3,3,0.75,0.7333333333333334,408.0
incentivized strategic,reputation = avg4,090325_1319,3,4,0.7,0.7250000000000001,558.0
incentivized strategic,reputation = avg4,090325_1319,3,5,0.75,0.7300000000000001,685.0
incentivized strategic,reputation = avg4,090325_1319,3,6,0.7,0.7250000000000001,823.0
incentivized strategic,reputation = avg4,090325_1319,3,7,0.6,0.7071428571428572,975.0
incentivized strategic,reputation = avg4,090325_1319,3,8,0.75,0.7125,1068.0
incentivized strategic,reputation = avg4,090325_1319,3,9,0.5,0.6888888888888889,1194.0
incentivized strategic,reputation = avg4,090325_1319,3,10,1.0,0.72,1318.0
incentivized strategic,reputation = avg4,090325_1319,3,11,0.65,0.7136363636363637,1441.0
incentivized strategic,reputation = avg4,090325_1319,3,12,0.4,0.6875,1601.0
incentivized strategic,reputation = avg4,090325_1319,3,13,0.5,0.6730769230769231,1771.0
incentivized strategic,reputation = avg4,090325_1319,3,14,0.65,0.6714285714285715,1922.0
incentivized strategic,reputation = avg4,090325_1319,3,15,0.7,0.6733333333333333,2064.0
incentivized strategic,reputation = avg4,090325_1319,3,16,0.75,0.678125,2205.0
incentivized strategic,reputation = avg4,090325_1319,3,17,0.7,0.6794117647058823,2371.0
incentivized strategic,reputation = avg4,090325_1319,3,18,0.7,0.6805555555555555,2537.0
incentivized strategic,reputation = avg4,090325_1319,3,19,0.7,0.681578947368421,2703.0
incentivized strategic,reputation = avg4,090325_1319,3,20,0.7,0.6824999999999999,2789.0
incentivized strategic,reputation = avg4,090325_1319,3,21,0.7,0.6833333333333331,2939.0
incentivized strategic,reputation = avg4,090325_1319,3,22,0.7,0.6840909090909089,3065.0
incentivized strategic,reputation = avg4,090325_1319,3,23,1.0,0.6978260869565216,3205.0
incentivized strategic,reputation = avg4,090325_1319,3,24,0.25,0.6791666666666666,3300.0
incentivized strategic,reputation = avg4,090325_1319,4,1,0.5,0.5,154.0
incentivized strategic,reputation = avg4,090325_1319,4,2,0.75,0.625,291.0
incentivized strategic,reputation = avg4,090325_1319,4,3,0.65,0.6333333333333333,438.0
incentivized strategic,reputation = avg4,090325_1319,4,4,0.8,0.675,578.0
incentivized strategic,reputation = avg4,090325_1319,4,5,0.65,0.67,715.0
incentivized strategic,reputation = avg4,090325_1319,4,6,0.65,0.6666666666666666,858.0
incentivized strategic,reputation = avg4,090325_1319,4,7,0.8,0.6857142857142857,990.0
incentivized strategic,reputation = avg4,090325_1319,4,8,0.1,0.6124999999999999,1148.0
incentivized strategic,reputation = avg4,090325_1319,4,9,0.65,0.6166666666666667,1315.0
incentivized strategic,reputation = avg4,090325_1319,4,10,0.8,0.635,1479.0
incentivized strategic,reputation = avg4,090325_1319,4,11,0.9,0.6590909090909091,1641.0
incentivized strategic,reputation = avg4,090325_1319,4,12,1.0,0.6875,1801.0
incentivized strategic,reputation = avg4,090325_1319,4,13,0.65,0.6846153846153846,1968.0
incentivized strategic,reputation = avg4,090325_1319,4,14,0.8,0.692857142857143,2124.0
incentivized strategic,reputation = avg4,090325_1319,4,15,0.85,0.7033333333333334,2271.0
incentivized strategic,reputation = avg4,090325_1319,4,16,0.01,0.66,2438.8
incentivized strategic,reputation = avg4,090325_1319,4,17,0.65,0.6594117647058824,2554.6001
incentivized strategic,reputation = avg4,090325_1319,4,18,0.01,0.6233333333333334,2692.8
incentivized strategic,reputation = avg4,090325_1319,4,19,0.2,0.6010526315789474,2788.8
incentivized strategic,reputation = avg4,090325_1319,4,20,0.0,0.571,2889.6001
incentivized strategic,reputation = avg4,090325_1319,4,21,0.6,0.5723809523809523,3037.6001
incentivized strategic,reputation = avg4,090325_1319,4,22,0.75,0.5804545454545454,3186.6001
incentivized strategic,reputation = avg4,090325_1319,4,23,0.8,0.59,3338.6001
incentivized strategic,reputation = avg4,090325_1319,4,24,0.01,0.5658333333333333,3438.3999
incentivized strategic,reputation = avg4,090325_1319,5,1,0.3,0.3,154.0
incentivized strategic,reputation = avg4,090325_1319,5,2,1.0,0.65,294.0
incentivized strategic,reputation = avg4,090325_1319,5,3,0.75,0.6833333333333332,459.0
incentivized strategic,reputation = avg4,090325_1319,5,4,1.0,0.7625,619.0
incentivized strategic,reputation = avg4,090325_1319,5,5,1.0,0.8099999999999999,769.0
incentivized strategic,reputation = avg4,090325_1319,5,6,1.0,0.8416666666666667,929.0
incentivized strategic,reputation = avg4,090325_1319,5,7,1.0,0.8642857142857142,1089.0
incentivized strategic,reputation = avg4,090325_1319,5,8,1.0,0.88125,1249.0
incentivized strategic,reputation = avg4,090325_1319,5,9,1.0,0.8944444444444445,1409.0
incentivized strategic,reputation = avg4,090325_1319,5,10,1.0,0.905,1569.0
incentivized strategic,reputation = avg4,090325_1319,5,11,1.0,0.9136363636363637,1729.0
incentivized strategic,reputation = avg4,090325_1319,5,12,1.0,0.9208333333333334,1889.0
incentivized strategic,reputation = avg4,090325_1319,5,13,1.0,0.926923076923077,2021.0
incentivized strategic,reputation = avg4,090325_1319,5,14,0.9,0.925,2167.0
incentivized strategic,reputation = avg4,090325_1319,5,15,0.8,0.9166666666666667,2319.0
incentivized strategic,reputation = avg4,090325_1319,5,16,0.85,0.9125000000000001,2402.8
incentivized strategic,reputation = avg4,090325_1319,5,17,1.0,0.9176470588235295,2562.8
incentivized strategic,reputation = avg4,090325_1319,5,18,1.0,0.9222222222222223,2722.8
incentivized strategic,reputation = avg4,090325_1319,5,19,1.0,0.9263157894736843,2842.8
incentivized strategic,reputation = avg4,090325_1319,5,20,0.01,0.8805000000000002,2982.6001
incentivized strategic,reputation = avg4,090325_1319,5,21,1.0,0.8861904761904763,3142.6001
incentivized strategic,reputation = avg4,090325_1319,5,22,1.0,0.8913636363636365,3302.6001
incentivized strategic,reputation = avg4,090325_1319,5,23,1.0,0.8960869565217393,3462.6001
incentivized strategic,reputation = avg4,090325_1319,5,24,0.0,0.8587500000000001,3562.6001
incentivized strategic,reputation = avg4,090325_1319,6,1,0.75,0.75,109.0
incentivized strategic,reputation = avg4,090325_1319,6,2,0.75,0.75,274.0
incentivized strategic,reputation = avg4,090325_1319,6,3,1.0,0.8333333333333334,414.0
incentivized strategic,reputation = avg4,090325_1319,6,4,1.0,0.875,574.0
incentivized strategic,reputation = avg4,090325_1319,6,5,1.0,0.9,724.0
incentivized strategic,reputation = avg4,090325_1319,6,6,1.0,0.9166666666666666,884.0
incentivized strategic,reputation = avg4,090325_1319,6,7,1.0,0.9285714285714286,1044.0
incentivized strategic,reputation = avg4,090325_1319,6,8,1.0,0.9375,1204.0
incentivized strategic,reputation = avg4,090325_1319,6,9,1.0,0.9444444444444444,1364.0
incentivized strategic,reputation = avg4,090325_1319,6,10,1.0,0.95,1524.0
incentivized strategic,reputation = avg4,090325_1319,6,11,1.0,0.9545454545454546,1684.0
incentivized strategic,reputation = avg4,090325_1319,6,12,1.0,0.9583333333333334,1844.0
incentivized strategic,reputation = avg4,090325_1319,6,13,1.0,0.9615384615384616,1988.0
incentivized strategic,reputation = avg4,090325_1319,6,14,1.0,0.9642857142857143,2148.0
incentivized strategic,reputation = avg4,090325_1319,6,15,0.8,0.9533333333333334,2312.0
incentivized strategic,reputation = avg4,090325_1319,6,16,0.8,0.9437500000000001,2396.0
incentivized strategic,reputation = avg4,090325_1319,6,17,1.0,0.9470588235294118,2556.0
incentivized strategic,reputation = avg4,090325_1319,6,18,1.0,0.9500000000000001,2716.0
incentivized strategic,reputation = avg4,090325_1319,6,19,0.5,0.9263157894736843,2886.0
incentivized strategic,reputation = avg4,090325_1319,6,20,0.5,0.905,2976.8
incentivized strategic,reputation = avg4,090325_1319,6,21,0.75,0.8976190476190476,3125.8
incentivized strategic,reputation = avg4,090325_1319,6,22,1.0,0.9022727272727273,3253.8
incentivized strategic,reputation = avg4,090325_1319,6,23,0.75,0.8956521739130435,3362.8
incentivized strategic,reputation = avg4,090325_1319,6,24,0.01,0.8587500000000001,3466.6001
incentivized strategic,reputation = avg4,090325_1319,7,1,0.5,0.5,170.0
incentivized strategic,reputation = avg4,090325_1319,7,2,0.8,0.65,334.0
incentivized strategic,reputation = avg4,090325_1319,7,3,1.0,0.7666666666666666,494.0
incentivized strategic,reputation = avg4,090325_1319,7,4,1.0,0.825,574.0
incentivized strategic,reputation = avg4,090325_1319,7,5,0.5,0.76,724.0
incentivized strategic,reputation = avg4,090325_1319,7,6,1.0,0.7999999999999999,860.0
incentivized strategic,reputation = avg4,090325_1319,7,7,0.7,0.7857142857142857,1002.0
incentivized strategic,reputation = avg4,090325_1319,7,8,0.65,0.76875,1145.0
incentivized strategic,reputation = avg4,090325_1319,7,9,0.6,0.75,1281.0
incentivized strategic,reputation = avg4,090325_1319,7,10,0.7,0.745,1411.0
incentivized strategic,reputation = avg4,090325_1319,7,11,0.65,0.7363636363636363,1538.0
incentivized strategic,reputation = avg4,090325_1319,7,12,0.5,0.7166666666666667,1668.0
incentivized strategic,reputation = avg4,090325_1319,7,13,0.6,0.7076923076923076,1804.0
incentivized strategic,reputation = avg4,090325_1319,7,14,0.7,0.7071428571428571,1926.0
incentivized strategic,reputation = avg4,090325_1319,7,15,0.45,0.6899999999999998,2093.0
incentivized strategic,reputation = avg4,090325_1319,7,16,0.5,0.6781249999999999,2183.0
incentivized strategic,reputation = avg4,090325_1319,7,17,0.5,0.6676470588235293,2291.3999
incentivized strategic,reputation = avg4,090325_1319,7,18,0.5,0.6583333333333332,2386.2
incentivized strategic,reputation = avg4,090325_1319,7,19,0.0,0.6236842105263157,2510.2
incentivized strategic,reputation = avg4,090325_1319,7,20,0.0,0.5924999999999999,2673.3999
incentivized strategic,reputation = avg4,090325_1319,7,21,0.2,0.5738095238095237,2794.6001
incentivized strategic,reputation = avg4,090325_1319,7,22,0.35,0.5636363636363635,2930.8
incentivized strategic,reputation = avg4,090325_1319,7,23,0.55,0.5630434782608694,3055.0
incentivized strategic,reputation = avg4,090325_1319,7,24,0.0,0.5395833333333332,3207.8
incentivized strategic,reputation = avg4,090325_1319,8,1,1.0,1.0,120.0
incentivized strategic,reputation = avg4,090325_1319,8,2,1.0,1.0,264.0
incentivized strategic,reputation = avg4,090325_1319,8,3,1.0,1.0,424.0
incentivized strategic,reputation = avg4,090325_1319,8,4,0.0,0.75,604.0
incentivized strategic,reputation = avg4,090325_1319,8,5,1.0,0.8,720.0
incentivized strategic,reputation = avg4,090325_1319,8,6,1.0,0.8333333333333334,880.0
incentivized strategic,reputation = avg4,090325_1319,8,7,1.0,0.8571428571428571,1036.0
incentivized strategic,reputation = avg4,090325_1319,8,8,1.0,0.875,1196.0
incentivized strategic,reputation = avg4,090325_1319,8,9,1.0,0.8888888888888888,1346.0
incentivized strategic,reputation = avg4,090325_1319,8,10,1.0,0.9,1506.0
incentivized strategic,reputation = avg4,090325_1319,8,11,1.0,0.9090909090909091,1666.0
incentivized strategic,reputation = avg4,090325_1319,8,12,0.0,0.8333333333333334,1846.0
incentivized strategic,reputation = avg4,090325_1319,8,13,1.0,0.8461538461538461,2006.0
incentivized strategic,reputation = avg4,090325_1319,8,14,1.0,0.8571428571428571,2166.0
incentivized strategic,reputation = avg4,090325_1319,8,15,1.0,0.8666666666666667,2326.0
incentivized strategic,reputation = avg4,090325_1319,8,16,0.0,0.8125,2506.0
incentivized strategic,reputation = avg4,090325_1319,8,17,1.0,0.8235294117647058,2642.0
incentivized strategic,reputation = avg4,090325_1319,8,18,1.0,0.8333333333333334,2778.0
incentivized strategic,reputation = avg4,090325_1319,8,19,1.0,0.8421052631578947,2914.0
incentivized strategic,reputation = avg4,090325_1319,8,20,0.0,0.8,3070.0
incentivized strategic,reputation = avg4,090325_1319,8,21,1.0,0.8095238095238095,3230.0
incentivized strategic,reputation = avg4,090325_1319,8,22,1.0,0.8181818181818182,3390.0
incentivized strategic,reputation = avg4,090325_1319,8,23,1.0,0.8260869565217391,3550.0
incentivized strategic,reputation = avg4,090325_1319,8,24,0.0,0.7916666666666666,3650.0
incentivized strategic,reputation = avg4,090325_1319,9,1,1.0,1.0,128.0
incentivized strategic,reputation = avg4,090325_1319,9,2,1.0,1.0,264.0
incentivized strategic,reputation = avg4,090325_1319,9,3,1.0,1.0,424.0
incentivized strategic,reputation = avg4,090325_1319,9,4,1.0,1.0,584.0
incentivized strategic,reputation = avg4,090325_1319,9,5,1.0,1.0,734.0
incentivized strategic,reputation = avg4,090325_1319,9,6,1.0,1.0,894.0
incentivized strategic,reputation = avg4,090325_1319,9,7,1.0,1.0,1054.0
incentivized strategic,reputation = avg4,090325_1319,9,8,1.0,1.0,1214.0
incentivized strategic,reputation = avg4,090325_1319,9,9,1.0,1.0,1364.0
incentivized strategic,reputation = avg4,090325_1319,9,10,1.0,1.0,1524.0
incentivized strategic,reputation = avg4,090325_1319,9,11,1.0,1.0,1684.0
