reputation,group,player,round,action,payoff,avg_action,wealth
reputation = 0,8,3,15,0.0,35,0.75,545
reputation = 0,8,3,16,,35,0.75,580
reputation = 0,8,3,17,0.0,35,0.6923076923076923,615
reputation = 0,8,3,18,0.0,70,0.6428571428571429,685
reputation = 0,8,3,19,,35,0.6428571428571429,720
reputation = 0,8,3,20,0.0,70,0.6,790
reputation = 0,8,3,21,,35,0.6,825
reputation = 0,8,3,22,1.0,0,0.625,825
reputation = 0,8,3,23,,35,0.625,860
reputation = 0,8,3,24,0.0,35,0.5882352941176471,895
reputation = 0,8,3,25,1.0,50,0.6111111111111112,945
reputation = 0,8,3,26,1.0,50,0.631578947368421,995
reputation = 0,8,3,27,,35,0.631578947368421,1030
reputation = 0,8,3,28,1.0,50,0.65,1080
reputation = 0,8,3,29,1.0,0,0.6666666666666666,1080
reputation = 0,8,3,30,,35,0.6666666666666666,1115
reputation = 0,8,4,1,0.0,35,0.0,35
reputation = 0,8,4,2,1.0,50,0.5,85
reputation = 0,8,4,3,1.0,0,0.6666666666666666,85
reputation = 0,8,4,4,0.0,35,0.5,120
reputation = 0,8,4,5,0.0,70,0.4,190
reputation = 0,8,4,6,0.0,35,0.3333333333333333,225
reputation = 0,8,4,7,,35,0.3333333333333333,260
reputation = 0,8,4,8,1.0,0,0.42857142857142855,260
reputation = 0,8,4,9,0.0,70,0.375,330
reputation = 0,8,4,10,,35,0.375,365
reputation = 0,8,4,11,0.0,35,0.3333333333333333,400
reputation = 0,8,4,12,1.0,50,0.4,450
reputation = 0,8,4,13,1.0,50,0.45454545454545453,500
reputation = 0,8,4,14,,35,0.45454545454545453,535
reputation = 0,8,4,15,1.0,50,0.5,585
reputation = 0,8,4,16,,35,0.5,620
reputation = 0,8,4,17,0.0,35,0.46153846153846156,655
reputation = 0,8,4,18,,35,0.46153846153846156,690
reputation = 0,8,4,19,1.0,50,0.5,740
reputation = 0,8,4,20,,35,0.5,775
reputation = 0,8,4,21,,35,0.5,810
reputation = 0,8,4,22,1.0,0,0.5333333333333333,810
reputation = 0,8,4,23,0.0,70,0.5,880
reputation = 0,8,4,24,0.0,35,0.47058823529411764,915
reputation = 0,8,4,25,1.0,50,0.5,965
reputation = 0,8,4,26,1.0,0,0.5263157894736842,965
reputation = 0,8,4,27,0.0,70,0.5,1035
reputation = 0,8,4,28,0.0,35,0.47619047619047616,1070
reputation = 0,8,4,29,1.0,0,0.5,1070
reputation = 0,8,4,30,,35,0.5,1105
reputation = 0,8,5,1,1.0,50,1.0,50
reputation = 0,8,5,2,1.0,50,1.0,100
reputation = 0,8,5,3,1.0,50,1.0,150
reputation = 0,8,5,4,1.0,0,1.0,150
reputation = 0,8,5,5,0.0,70,0.8,220
reputation = 0,8,5,6,1.0,0,0.8333333333333334,220
reputation = 0,8,5,7,,35,0.8333333333333334,255
reputation = 0,8,5,8,1.0,50,0.8571428571428571,305
reputation = 0,8,5,9,1.0,50,0.875,355
reputation = 0,8,5,10,,35,0.875,390
reputation = 0,8,5,11,,35,0.875,425
reputation = 0,8,5,12,1.0,0,0.8888888888888888,425
reputation = 0,8,5,13,1.0,50,0.9,475
reputation = 0,8,5,14,0.0,70,0.8181818181818182,545
reputation = 0,8,5,15,1.0,0,0.8333333333333334,545
reputation = 0,8,5,16,1.0,50,0.8461538461538461,595
reputation = 0,8,5,17,1.0,0,0.8571428571428571,595
reputation = 0,8,5,18,1.0,50,0.8666666666666667,645
reputation = 0,8,5,19,1.0,0,0.875,645
reputation = 0,8,5,20,0.0,70,0.8235294117647058,715
reputation = 0,8,5,21,,35,0.8235294117647058,750
reputation = 0,8,5,22,1.0,50,0.8333333333333334,800
reputation = 0,8,5,23,,35,0.8333333333333334,835
reputation = 0,8,5,24,,35,0.8333333333333334,870
reputation = 0,8,5,25,,35,0.8333333333333334,905
reputation = 0,8,5,26,1.0,0,0.8421052631578947,905
reputation = 0,8,5,27,,35,0.8421052631578947,940
reputation = 0,8,5,28,0.0,35,0.8,975
reputation = 0,8,5,29,0.0,35,0.7619047619047619,1010
reputation = 0,8,5,30,0.0,35,0.7272727272727273,1045
reputation = 0,8,6,1,1.0,0,1.0,0
reputation = 0,8,6,2,,35,1.0,35
reputation = 0,8,6,3,1.0,50,1.0,85
reputation = 0,8,6,4,1.0,0,1.0,85
reputation = 0,8,6,5,1.0,50,1.0,135
reputation = 0,8,6,6,,35,1.0,170
reputation = 0,8,6,7,1.0,50,1.0,220
reputation = 0,8,6,8,1.0,0,1.0,220
reputation = 0,8,6,9,,35,1.0,255
reputation = 0,8,6,10,0.0,35,0.8571428571428571,290
reputation = 0,8,6,11,,35,0.8571428571428571,325
reputation = 0,8,6,12,1.0,50,0.875,375
reputation = 0,8,6,13,1.0,0,0.8888888888888888,375
reputation = 0,8,6,14,,35,0.8888888888888888,410
reputation = 0,8,6,15,0.0,35,0.8,445
reputation = 0,8,6,16,,35,0.8,480
reputation = 0,8,6,17,1.0,0,0.8181818181818182,480
reputation = 0,8,6,18,,35,0.8181818181818182,515
reputation = 0,8,6,19,0.0,35,0.75,550
reputation = 0,8,6,20,0.0,70,0.6923076923076923,620
reputation = 0,8,6,21,0.0,70,0.6428571428571429,690
reputation = 0,8,6,22,0.0,35,0.6,725
reputation = 0,8,6,23,1.0,50,0.625,775
reputation = 0,8,6,24,,35,0.625,810
reputation = 0,8,6,25,,35,0.625,845
reputation = 0,8,6,26,1.0,50,0.6470588235294118,895
reputation = 0,8,6,27,1.0,0,0.6666666666666666,895
reputation = 0,8,6,28,0.0,35,0.631578947368421,930
reputation = 0,8,6,29,,35,0.631578947368421,965
reputation = 0,8,6,30,0.0,35,0.6,1000
reputation = 0,8,7,1,0.0,70,0.0,70
reputation = 0,8,7,2,,35,0.0,105
reputation = 0,8,7,3,0.0,35,0.0,140
reputation = 0,8,7,4,0.0,35,0.0,175
reputation = 0,8,7,5,1.0,0,0.25,175
reputation = 0,8,7,6,0.0,70,0.2,245
reputation = 0,8,7,7,,35,0.2,280
reputation = 0,8,7,8,0.0,35,0.16666666666666666,315
reputation = 0,8,7,9,0.0,70,0.14285714285714285,385
reputation = 0,8,7,10,0.0,35,0.125,420
reputation = 0,8,7,11,,35,0.125,455
reputation = 0,8,7,12,1.0,0,0.2222222222222222,455
reputation = 0,8,7,13,0.0,35,0.2,490
reputation = 0,8,7,14,0.0,70,0.18181818181818182,560
reputation = 0,8,7,15,0.0,35,0.16666666666666666,595
reputation = 0,8,7,16,0.0,35,0.15384615384615385,630
reputation = 0,8,7,17,0.0,35,0.14285714285714285,665
reputation = 0,8,7,18,0.0,70,0.13333333333333333,735
reputation = 0,8,7,19,0.0,35,0.125,770
reputation = 0,8,7,20,,35,0.125,805
reputation = 0,8,7,21,,35,0.125,840
reputation = 0,8,7,22,1.0,50,0.17647058823529413,890
reputation = 0,8,7,23,,35,0.17647058823529413,925
reputation = 0,8,7,24,,35,0.17647058823529413,960
reputation = 0,8,7,25,,35,0.17647058823529413,995
reputation = 0,8,7,26,1.0,0,0.2222222222222222,995
reputation = 0,8,7,27,0.0,35,0.21052631578947367,1030
reputation = 0,8,7,28,0.0,35,0.2,1065
reputation = 0,8,7,29,0.0,70,0.19047619047619047,1135
reputation = 0,8,7,30,0.0,35,0.18181818181818182,1170
reputation = 0,8,8,1,1.0,50,1.0,50
reputation = 0,8,8,2,0.0,35,0.5,85
reputation = 0,8,8,3,1.0,0,0.6666666666666666,85
reputation = 0,8,8,4,0.0,35,0.5,120
reputation = 0,8,8,5,1.0,0,0.6,120
reputation = 0,8,8,6,,35,0.6,155
reputation = 0,8,8,7,1.0,50,0.6666666666666666,205
reputation = 0,8,8,8,0.0,70,0.5714285714285714,275
reputation = 0,8,8,9,1.0,50,0.625,325
reputation = 0,8,8,10,0.0,35,0.5555555555555556,360
reputation = 0,8,8,11,1.0,50,0.6,410
reputation = 0,8,8,12,1.0,50,0.6363636363636364,460
reputation = 0,8,8,13,1.0,50,0.6666666666666666,510
reputation = 0,8,8,14,,35,0.6666666666666666,545
reputation = 0,8,8,15,1.0,0,0.6923076923076923,545
reputation = 0,8,8,16,1.0,50,0.7142857142857143,595
reputation = 0,8,8,17,,35,0.7142857142857143,630
reputation = 0,8,8,18,0.0,70,0.6666666666666666,700
reputation = 0,8,8,19,1.0,0,0.6875,700
reputation = 0,8,8,20,,35,0.6875,735
reputation = 0,8,8,21,1.0,0,0.7058823529411765,735
reputation = 0,8,8,22,0.0,70,0.6666666666666666,805
reputation = 0,8,8,23,,35,0.6666666666666666,840
reputation = 0,8,8,24,1.0,50,0.6842105263157895,890
reputation = 0,8,8,25,1.0,50,0.7,940
reputation = 0,8,8,26,1.0,0,0.7142857142857143,940
reputation = 0,8,8,27,1.0,0,0.7272727272727273,940
reputation = 0,8,8,28,0.0,35,0.6956521739130435,975
reputation = 0,8,8,29,0.0,70,0.6666666666666666,1045
reputation = 0,8,8,30,1.0,0,0.68,1045
reputation = 0,8,9,1,1.0,50,1.0,50
reputation = 0,8,9,2,1.0,50,1.0,100
reputation = 0,8,9,3,1.0,50,1.0,150
reputation = 0,8,9,4,1.0,50,1.0,200
reputation = 0,8,9,5,1.0,50,1.0,250
reputation = 0,8,9,6,1.0,0,1.0,250
reputation = 0,8,9,7,0.0,35,0.8571428571428571,285
reputation = 0,8,9,8,1.0,50,0.875,335
reputation = 0,8,9,9,0.0,70,0.7777777777777778,405
reputation = 0,8,9,10,,35,0.7777777777777778,440
reputation = 0,8,9,11,1.0,50,0.8,490
reputation = 0,8,9,12,1.0,50,0.8181818181818182,540
reputation = 0,8,9,13,,35,0.8181818181818182,575
reputation = 0,8,9,14,1.0,0,0.8333333333333334,575
reputation = 0,8,9,15,0.0,70,0.7692307692307693,645
reputation = 0,8,9,16,1.0,50,0.7857142857142857,695
reputation = 0,8,9,17,1.0,50,0.8,745
reputation = 0,8,9,18,1.0,0,0.8125,745
reputation = 0,8,9,19,0.0,70,0.7647058823529411,815
reputation = 0,8,9,20,0.0,35,0.7222222222222222,850
reputation = 0,8,9,21,,35,0.7222222222222222,885
reputation = 0,8,9,22,1.0,0,0.7368421052631579,885
reputation = 0,8,9,23,1.0,0,0.75,885
reputation = 0,8,9,24,0.0,35,0.7142857142857143,920
reputation = 0,8,9,25,0.0,35,0.6818181818181818,955
reputation = 0,8,9,26,0.0,70,0.6521739130434783,1025
reputation = 0,8,9,27,,35,0.6521739130434783,1060
reputation = 0,8,9,28,0.0,35,0.625,1095
reputation = 0,8,9,29,0.0,35,0.6,1130
reputation = 0,8,9,30,0.0,70,0.5769230769230769,1200
reputation = 0,8,10,1,1.0,0,1.0,0
reputation = 0,8,10,2,1.0,50,1.0,50
reputation = 0,8,10,3,0.0,70,0.6666666666666666,120
reputation = 0,8,10,4,1.0,50,0.75,170
reputation = 0,8,10,5,0.0,70,0.6,240
reputation = 0,8,10,6,0.0,35,0.5,275
reputation = 0,8,10,7,0.0,35,0.42857142857142855,310
reputation = 0,8,10,8,1.0,50,0.5,360
reputation = 0,8,10,9,1.0,0,0.5555555555555556,360
reputation = 0,8,10,10,0.0,70,0.5,430
reputation = 0,8,10,11,0.0,35,0.45454545454545453,465
reputation = 0,8,10,12,0.0,70,0.4166666666666667,535
reputation = 0,8,10,13,1.0,50,0.46153846153846156,585
reputation = 0,8,10,14,0.0,35,0.42857142857142855,620
reputation = 0,8,10,15,,35,0.42857142857142855,655
reputation = 0,8,10,16,,35,0.42857142857142855,690
reputation = 0,8,10,17,0.0,70,0.4,760
reputation = 0,8,10,18,0.0,35,0.375,795
reputation = 0,8,10,19,,35,0.375,830
reputation = 0,8,10,20,0.0,35,0.35294117647058826,865
reputation = 0,8,10,21,1.0,50,0.3888888888888889,915
reputation = 0,8,10,22,0.0,35,0.3684210526315789,950
reputation = 0,8,10,23,0.0,35,0.35,985
reputation = 0,8,10,24,1.0,50,0.38095238095238093,1035
reputation = 0,8,10,25,0.0,35,0.36363636363636365,1070
reputation = 0,8,10,26,0.0,70,0.34782608695652173,1140
reputation = 0,8,10,27,,35,0.34782608695652173,1175
reputation = 0,8,10,28,,35,0.34782608695652173,1210
reputation = 0,8,10,29,0.0,35,0.3333333333333333,1245
reputation = 0,8,10,30,,35,0.3333333333333333,1280
reputation = 0,8,11,1,1.0,50,1.0,50
reputation = 0,8,11,2,1.0,50,1.0,100
reputation = 0,8,11,3,1.0,50,1.0,150
reputation = 0,8,11,4,,35,1.0,185
reputation = 0,8,11,5,,35,1.0,220
reputation = 0,8,11,6,1.0,0,1.0,220
reputation = 0,8,11,7,1.0,50,1.0,270
reputation = 0,8,11,8,1.0,50,1.0,320
reputation = 0,8,11,9,1.0,50,1.0,370
reputation = 0,8,11,10,1.0,50,1.0,420
reputation = 0,8,11,11,1.0,0,1.0,420
reputation = 0,8,11,12,1.0,50,1.0,470
reputation = 0,8,11,13,,35,1.0,505
reputation = 0,8,11,14,1.0,0,1.0,505
reputation = 0,8,11,15,,35,1.0,540
reputation = 0,8,11,16,1.0,0,1.0,540
reputation = 0,8,11,17,1.0,50,1.0,590
reputation = 0,8,11,18,1.0,50,1.0,640
reputation = 0,8,11,19,,35,1.0,675
reputation = 0,8,11,20,1.0,0,1.0,675
reputation = 0,8,11,21,1.0,50,1.0,725
reputation = 0,8,11,22,1.0,50,1.0,775
reputation = 0,8,11,23,1.0,0,1.0,775
reputation = 0,8,11,24,1.0,0,1.0,775
reputation = 0,8,11,25,1.0,50,1.0,825
reputation = 0,8,11,26,1.0,50,1.0,875
reputation = 0,8,11,27,,35,1.0,910
reputation = 0,8,11,28,1.0,50,1.0,960
reputation = 0,8,11,29,1.0,0,1.0,960
reputation = 0,8,11,30,,35,1.0,995
reputation = 0,8,12,1,0.0,70,0.0,70
reputation = 0,8,12,2,0.0,35,0.0,105
reputation = 0,8,12,3,1.0,50,0.3333333333333333,155
reputation = 0,8,12,4,0.0,70,0.25,225
reputation = 0,8,12,5,0.0,35,0.2,260
reputation = 0,8,12,6,0.0,35,0.16666666666666666,295
reputation = 0,8,12,7,0.0,35,0.14285714285714285,330
reputation = 0,8,12,8,1.0,50,0.25,380
reputation = 0,8,12,9,0.0,35,0.2222222222222222,415
reputation = 0,8,12,10,0.0,35,0.2,450
reputation = 0,8,12,11,0.0,35,0.18181818181818182,485
reputation = 0,8,12,12,,35,0.18181818181818182,520
reputation = 0,8,12,13,0.0,70,0.16666666666666666,590
reputation = 0,8,12,14,0.0,35,0.15384615384615385,625
reputation = 0,8,12,15,1.0,50,0.21428571428571427,675
reputation = 0,8,12,16,0.0,35,0.2,710
reputation = 0,8,12,17,,35,0.2,745
reputation = 0,8,12,18,0.0,35,0.1875,780
reputation = 0,8,12,19,0.0,70,0.17647058823529413,850
reputation = 0,8,12,20,0.0,35,0.16666666666666666,885
reputation = 0,8,12,21,0.0,35,0.15789473684210525,920
reputation = 0,8,12,22,1.0,50,0.2,970
reputation = 0,8,12,23,0.0,35,0.19047619047619047,1005
reputation = 0,8,12,24,0.0,35,0.18181818181818182,1040
reputation = 0,8,12,25,0.0,35,0.17391304347826086,1075
reputation = 0,8,12,26,0.0,70,0.16666666666666666,1145
reputation = 0,8,12,27,1.0,50,0.2,1195
reputation = 0,8,12,28,1.0,50,0.23076923076923078,1245
reputation = 0,8,12,29,,35,0.23076923076923078,1280
reputation = 0,8,12,30,,35,0.23076923076923078,1315
reputation = 0,8,13,1,1.0,50,1.0,50
reputation = 0,8,13,2,1.0,50,1.0,100
reputation = 0,8,13,3,,35,1.0,135
reputation = 0,8,13,4,0.0,70,0.6666666666666666,205
reputation = 0,8,13,5,1.0,0,0.75,205
reputation = 0,8,13,6,,35,0.75,240
reputation = 0,8,13,7,1.0,50,0.8,290
reputation = 0,8,13,8,,35,0.8,325
reputation = 0,8,13,9,1.0,0,0.8333333333333334,325
reputation = 0,8,13,10,1.0,50,0.8571428571428571,375
reputation = 0,8,13,11,1.0,50,0.875,425
reputation = 0,8,13,12,,35,0.875,460
reputation = 0,8,13,13,1.0,50,0.8888888888888888,510
reputation = 0,8,13,14,1.0,0,0.9,510
reputation = 0,8,13,15,0.0,70,0.8181818181818182,580
reputation = 0,8,13,16,1.0,50,0.8333333333333334,630
reputation = 0,8,13,17,,35,0.8333333333333334,665
reputation = 0,8,13,18,1.0,0,0.8461538461538461,665
reputation = 0,8,13,19,,35,0.8461538461538461,700
reputation = 0,8,13,20,1.0,0,0.8571428571428571,700
reputation = 0,8,13,21,0.0,35,0.8,735
reputation = 0,8,13,22,,35,0.8,770
reputation = 0,8,13,23,1.0,50,0.8125,820
reputation = 0,8,13,24,1.0,0,0.8235294117647058,820
reputation = 0,8,13,25,0.0,35,0.7777777777777778,855
reputation = 0,8,13,26,0.0,70,0.7368421052631579,925
reputation = 0,8,13,27,1.0,50,0.75,975
reputation = 0,8,13,28,,35,0.75,1010
reputation = 0,8,13,29,0.0,70,0.7142857142857143,1080
reputation = 0,8,13,30,0.0,35,0.6818181818181818,1115
reputation = 0,8,14,1,1.0,50,1.0,50
reputation = 0,8,14,2,1.0,50,1.0,100
reputation = 0,8,14,3,0.0,70,0.6666666666666666,170
reputation = 0,8,14,4,,35,0.6666666666666666,205
reputation = 0,8,14,5,1.0,50,0.75,255
reputation = 0,8,14,6,0.0,70,0.6,325
reputation = 0,8,14,7,1.0,0,0.6666666666666666,325
reputation = 0,8,14,8,0.0,70,0.5714285714285714,395
reputation = 0,8,14,9,1.0,50,0.625,445
reputation = 0,8,14,10,1.0,0,0.6666666666666666,445
reputation = 0,8,14,11,,35,0.6666666666666666,480
reputation = 0,8,14,12,1.0,0,0.7,480
reputation = 0,8,14,13,1.0,50,0.7272727272727273,530
reputation = 0,8,14,14,1.0,0,0.75,530
reputation = 0,8,14,15,,35,0.75,565
reputation = 0,8,14,16,1.0,0,0.7692307692307693,565
reputation = 0,8,14,17,,35,0.7692307692307693,600
reputation = 0,8,14,18,1.0,0,0.7857142857142857,600
reputation = 0,8,14,19,,35,0.7857142857142857,635
reputation = 0,8,14,20,1.0,0,0.8,635
reputation = 0,8,14,21,0.0,35,0.75,670
reputation = 0,8,14,22,0.0,70,0.7058823529411765,740
reputation = 0,8,14,23,0.0,35,0.6666666666666666,775
reputation = 0,8,14,24,0.0,70,0.631578947368421,845
reputation = 0,8,14,25,,35,0.631578947368421,880
reputation = 0,8,14,26,,35,0.631578947368421,915
reputation = 0,8,14,27,0.0,35,0.6,950
reputation = 0,8,14,28,,35,0.6,985
reputation = 0,8,14,29,,35,0.6,1020
reputation = 0,8,14,30,0.0,35,0.5714285714285714,1055
reputation = 0,8,15,1,1.0,50,1.0,50
reputation = 0,8,15,2,1.0,50,1.0,100
reputation = 0,8,15,3,,35,1.0,135
reputation = 0,8,15,4,,35,1.0,170
reputation = 0,8,15,5,1.0,0,1.0,170
reputation = 0,8,15,6,,35,1.0,205
reputation = 0,8,15,7,0.0,70,0.75,275
reputation = 0,8,15,8,0.0,70,0.6,345
reputation = 0,8,15,9,0.0,35,0.5,380
reputation = 0,8,15,10,0.0,35,0.42857142857142855,415
reputation = 0,8,15,11,0.0,70,0.375,485
reputation = 0,8,15,12,0.0,35,0.3333333333333333,520
reputation = 0,8,15,13,1.0,0,0.4,520
reputation = 0,8,15,14,0.0,70,0.36363636363636365,590
reputation = 0,8,15,15,,35,0.36363636363636365,625
reputation = 0,8,15,16,0.0,35,0.3333333333333333,660
reputation = 0,8,15,17,0.0,70,0.3076923076923077,730
reputation = 0,8,15,18,0.0,35,0.2857142857142857,765
reputation = 0,8,15,19,0.0,35,0.26666666666666666,800
reputation = 0,8,15,20,0.0,35,0.25,835
reputation = 0,8,15,21,0.0,35,0.23529411764705882,870
reputation = 0,8,15,22,0.0,70,0.2222222222222222,940
reputation = 0,8,15,23,0.0,35,0.21052631578947367,975
reputation = 0,8,15,24,,35,0.21052631578947367,1010
reputation = 0,8,15,25,,35,0.21052631578947367,1045
reputation = 0,8,15,26,0.0,35,0.2,1080
reputation = 0,8,15,27,0.0,35,0.19047619047619047,1115
reputation = 0,8,15,28,,35,0.19047619047619047,1150
reputation = 0,8,15,29,,35,0.19047619047619047,1185
reputation = 0,8,15,30,0.0,35,0.18181818181818182,1220
reputation = 0,8,16,1,,35,,35
reputation = 0,8,16,2,0.0,35,0.0,70
reputation = 0,8,16,3,0.0,35,0.0,105
reputation = 0,8,16,4,0.0,35,0.0,140
reputation = 0,8,16,5,0.0,35,0.0,175
reputation = 0,8,16,6,0.0,70,0.0,245
reputation = 0,8,16,7,0.0,70,0.0,315
reputation = 0,8,16,8,1.0,50,0.14285714285714285,365
reputation = 0,8,16,9,1.0,0,0.25,365
reputation = 0,8,16,10,0.0,35,0.2222222222222222,400
reputation = 0,8,16,11,,35,0.2222222222222222,435
reputation = 0,8,16,12,0.0,35,0.2,470
reputation = 0,8,16,13,0.0,35,0.18181818181818182,505
reputation = 0,8,16,14,0.0,70,0.16666666666666666,575
reputation = 0,8,16,15,0.0,70,0.15384615384615385,645
reputation = 0,8,16,16,0.0,35,0.14285714285714285,680
reputation = 0,8,16,17,0.0,70,0.13333333333333333,750
reputation = 0,8,16,18,,35,0.13333333333333333,785
reputation = 0,8,16,19,0.0,35,0.125,820
reputation = 0,8,16,20,0.0,35,0.11764705882352941,855
reputation = 0,8,16,21,0.0,35,0.1111111111111111,890
reputation = 0,8,16,22,0.0,70,0.10526315789473684,960
reputation = 0,8,16,23,,35,0.10526315789473684,995
reputation = 0,8,16,24,0.0,70,0.1,1065
reputation = 0,8,16,25,,35,0.1,1100
reputation = 0,8,16,26,0.0,35,0.09523809523809523,1135
reputation = 0,8,16,27,0.0,35,0.09090909090909091,1170
reputation = 0,8,16,28,,35,0.09090909090909091,1205
reputation = 0,8,16,29,,35,0.09090909090909091,1240
reputation = 0,8,16,30,0.0,35,0.08695652173913043,1275
reputation = 100%,1,1,1,0.0,70,0.0,70
reputation = 100%,1,1,2,1.0,50,0.5,120
reputation = 100%,1,1,3,1.0,50,0.6666666666666666,170
reputation = 100%,1,1,4,1.0,50,0.75,220
reputation = 100%,1,1,5,1.0,50,0.8,270
reputation = 100%,1,1,6,1.0,0,0.8333333333333334,270
reputation = 100%,1,1,7,1.0,50,0.8571428571428571,320
reputation = 100%,1,1,8,1.0,50,0.875,370
reputation = 100%,1,1,9,1.0,50,0.8888888888888888,420
reputation = 100%,1,1,10,0.0,35,0.8,455
reputation = 100%,1,1,11,,35,0.8,490
reputation = 100%,1,1,12,1.0,50,0.8181818181818182,540
reputation = 100%,1,1,13,,35,0.8181818181818182,575
reputation = 100%,1,1,14,0.0,35,0.75,610
reputation = 100%,1,1,15,1.0,50,0.7692307692307693,660
reputation = 100%,1,1,16,1.0,50,0.7857142857142857,710
reputation = 100%,1,1,17,1.0,50,0.8,760
reputation = 100%,1,1,18,1.0,50,0.8125,810
reputation = 100%,1,1,19,1.0,50,0.8235294117647058,860
reputation = 100%,1,1,20,1.0,50,0.8333333333333334,910
reputation = 100%,1,1,21,0.0,70,0.7894736842105263,980
reputation = 100%,1,1,22,1.0,0,0.8,980
reputation = 100%,1,1,23,,35,0.8,1015
reputation = 100%,1,1,24,0.0,35,0.7619047619047619,1050
reputation = 100%,1,1,25,0.0,70,0.7272727272727273,1120
reputation = 100%,1,1,26,1.0,50,0.7391304347826086,1170
reputation = 100%,1,1,27,,35,0.7391304347826086,1205
reputation = 100%,1,1,28,0.0,35,0.7083333333333334,1240
reputation = 100%,1,1,29,,35,0.7083333333333334,1275
reputation = 100%,1,1,30,0.0,35,0.68,1310
reputation = 100%,1,2,1,0.0,70,0.0,70
reputation = 100%,1,2,2,1.0,50,0.5,120
reputation = 100%,1,2,3,1.0,50,0.6666666666666666,170
reputation = 100%,1,2,4,1.0,50,0.75,220
reputation = 100%,1,2,5,1.0,50,0.8,270
reputation = 100%,1,2,6,1.0,50,0.8333333333333334,320
reputation = 100%,1,2,7,1.0,50,0.8571428571428571,370
reputation = 100%,1,2,8,1.0,50,0.875,420
reputation = 100%,1,2,9,1.0,50,0.8888888888888888,470
reputation = 100%,1,2,10,1.0,50,0.9,520
reputation = 100%,1,2,11,1.0,50,0.9090909090909091,570
reputation = 100%,1,2,12,0.0,35,0.8333333333333334,605
reputation = 100%,1,2,13,1.0,50,0.8461538461538461,655
reputation = 100%,1,2,14,1.0,50,0.8571428571428571,705
reputation = 100%,1,2,15,0.0,70,0.8,775
reputation = 100%,1,2,16,1.0,50,0.8125,825
reputation = 100%,1,2,17,,35,0.8125,860
reputation = 100%,1,2,18,1.0,50,0.8235294117647058,910
reputation = 100%,1,2,19,1.0,0,0.8333333333333334,910
reputation = 100%,1,2,20,1.0,50,0.8421052631578947,960
reputation = 100%,1,2,21,1.0,50,0.85,1010
reputation = 100%,1,2,22,0.0,70,0.8095238095238095,1080
reputation = 100%,1,2,23,1.0,50,0.8181818181818182,1130
reputation = 100%,1,2,24,0.0,70,0.782608695652174,1200
reputation = 100%,1,2,25,,35,0.782608695652174,1235
reputation = 100%,1,2,26,1.0,50,0.7916666666666666,1285
reputation = 100%,1,2,27,1.0,50,0.8,1335
reputation = 100%,1,2,28,,35,0.8,1370
reputation = 100%,1,2,29,0.0,70,0.7692307692307693,1440
reputation = 100%,1,2,30,0.0,35,0.7407407407407407,1475
reputation = 100%,1,3,1,1.0,50,1.0,50
reputation = 100%,1,3,2,0.0,35,0.5,85
reputation = 100%,1,3,3,1.0,50,0.6666666666666666,135
reputation = 100%,1,3,4,1.0,50,0.75,185
reputation = 100%,1,3,5,1.0,50,0.8,235
reputation = 100%,1,3,6,0.0,70,0.6666666666666666,305
reputation = 100%,1,3,7,1.0,50,0.7142857142857143,355
reputation = 100%,1,3,8,,35,0.7142857142857143,390
reputation = 100%,1,3,9,0.0,35,0.625,425
reputation = 100%,1,3,10,1.0,50,0.6666666666666666,475
reputation = 100%,1,3,11,1.0,50,0.7,525
reputation = 100%,1,3,12,1.0,50,0.7272727272727273,575
reputation = 100%,1,3,13,0.0,35,0.6666666666666666,610
reputation = 100%,1,3,14,,35,0.6666666666666666,645
reputation = 100%,1,3,15,,35,0.6666666666666666,680
reputation = 100%,1,3,16,1.0,50,0.6923076923076923,730
reputation = 100%,1,3,17,,35,0.6923076923076923,765
reputation = 100%,1,3,18,1.0,50,0.7142857142857143,815
reputation = 100%,1,3,19,1.0,50,0.7333333333333333,865
reputation = 100%,1,3,20,1.0,0,0.75,865
reputation = 100%,1,3,21,1.0,0,0.7647058823529411,865
reputation = 100%,1,3,22,1.0,50,0.7777777777777778,915
reputation = 100%,1,3,23,1.0,50,0.7894736842105263,965
reputation = 100%,1,3,24,1.0,50,0.8,1015
reputation = 100%,1,3,25,0.0,70,0.7619047619047619,1085
reputation = 100%,1,3,26,1.0,50,0.7727272727272727,1135
reputation = 100%,1,3,27,0.0,35,0.7391304347826086,1170
reputation = 100%,1,3,28,1.0,50,0.75,1220
reputation = 100%,1,3,29,,35,0.75,1255
reputation = 100%,1,3,30,0.0,35,0.72,1290
reputation = 100%,1,4,1,1.0,50,1.0,50
reputation = 100%,1,4,2,1.0,0,1.0,50
reputation = 100%,1,4,3,0.0,70,0.6666666666666666,120
reputation = 100%,1,4,4,,35,0.6666666666666666,155
reputation = 100%,1,4,5,0.0,35,0.5,190
reputation = 100%,1,4,6,,35,0.5,225
reputation = 100%,1,4,7,1.0,50,0.6,275
reputation = 100%,1,4,8,1.0,50,0.6666666666666666,325
reputation = 100%,1,4,9,0.0,35,0.5714285714285714,360
reputation = 100%,1,4,10,1.0,50,0.625,410
reputation = 100%,1,4,11,1.0,50,0.6666666666666666,460
reputation = 100%,1,4,12,1.0,50,0.7,510
reputation = 100%,1,4,13,0.0,35,0.6363636363636364,545
reputation = 100%,1,4,14,1.0,50,0.6666666666666666,595
reputation = 100%,1,4,15,,35,0.6666666666666666,630
