reputation,group,player,round,action,avg_action,wealth
reputation = 0,2,26,9,0,0.3333333333333333,
reputation = 0,2,26,10,0,0.3,
reputation = 0,2,26,11,0,0.2727272727272727,
reputation = 0,2,26,12,0,0.25,
reputation = 0,2,26,13,0,0.23076923076923078,
reputation = 0,2,26,14,0,0.21428571428571427,
reputation = 0,2,26,15,0,0.2,
reputation = 0,2,26,16,0,0.1875,
reputation = 0,2,26,17,0,0.17647058823529413,
reputation = 0,2,26,18,0,0.16666666666666666,
reputation = 0,2,26,19,0,0.15789473684210525,
reputation = 0,2,26,20,0,0.15,
reputation = 0,2,26,21,0,0.14285714285714285,
reputation = 0,2,26,22,0,0.13636363636363635,
reputation = 0,2,26,23,0,0.13043478260869565,
reputation = 0,2,26,24,0,0.125,
reputation = 0,2,26,25,0,0.12,1532.0
reputation = 0,2,27,1,1,1.0,
reputation = 0,2,27,2,1,1.0,
reputation = 0,2,27,3,1,1.0,
reputation = 0,2,27,4,1,1.0,
reputation = 0,2,27,5,1,1.0,
reputation = 0,2,27,6,1,1.0,
reputation = 0,2,27,7,1,1.0,
reputation = 0,2,27,8,1,1.0,
reputation = 0,2,27,9,1,1.0,
reputation = 0,2,27,10,1,1.0,
reputation = 0,2,27,11,0,0.9090909090909091,
reputation = 0,2,27,12,0,0.8333333333333334,
reputation = 0,2,27,13,0,0.7692307692307693,
reputation = 0,2,27,14,0,0.7142857142857143,
reputation = 0,2,27,15,0,0.6666666666666666,
reputation = 0,2,27,16,0,0.625,
reputation = 0,2,27,17,0,0.5882352941176471,
reputation = 0,2,27,18,0,0.5555555555555556,
reputation = 0,2,27,19,0,0.5263157894736842,
reputation = 0,2,27,20,0,0.5,
reputation = 0,2,27,21,0,0.47619047619047616,
reputation = 0,2,27,22,0,0.45454545454545453,
reputation = 0,2,27,23,0,0.43478260869565216,
reputation = 0,2,27,24,0,0.4166666666666667,
reputation = 0,2,27,25,0,0.4,1686.0
reputation = 0,2,28,1,1,1.0,
reputation = 0,2,28,2,1,1.0,
reputation = 0,2,28,3,0,0.6666666666666666,
reputation = 0,2,28,4,1,0.75,
reputation = 0,2,28,5,0,0.6,
reputation = 0,2,28,6,1,0.6666666666666666,
reputation = 0,2,28,7,1,0.7142857142857143,
reputation = 0,2,28,8,0,0.625,
reputation = 0,2,28,9,0,0.5555555555555556,
reputation = 0,2,28,10,0,0.5,
reputation = 0,2,28,11,1,0.5454545454545454,
reputation = 0,2,28,12,0,0.5,
reputation = 0,2,28,13,0,0.46153846153846156,
reputation = 0,2,28,14,0,0.42857142857142855,
reputation = 0,2,28,15,0,0.4,
reputation = 0,2,28,16,0,0.375,
reputation = 0,2,28,17,0,0.35294117647058826,
reputation = 0,2,28,18,0,0.3333333333333333,
reputation = 0,2,28,19,0,0.3157894736842105,
reputation = 0,2,28,20,0,0.3,
reputation = 0,2,28,21,0,0.2857142857142857,
reputation = 0,2,28,22,0,0.2727272727272727,
reputation = 0,2,28,23,0,0.2608695652173913,
reputation = 0,2,28,24,0,0.25,
reputation = 0,2,28,25,0,0.24,2497.0
reputation = 0,2,29,1,1,1.0,
reputation = 0,2,29,2,1,1.0,
reputation = 0,2,29,3,1,1.0,
reputation = 0,2,29,4,1,1.0,
reputation = 0,2,29,5,1,1.0,
reputation = 0,2,29,6,1,1.0,
reputation = 0,2,29,7,0,0.8571428571428571,
reputation = 0,2,29,8,1,0.875,
reputation = 0,2,29,9,1,0.8888888888888888,
reputation = 0,2,29,10,1,0.9,
reputation = 0,2,29,11,1,0.9090909090909091,
reputation = 0,2,29,12,1,0.9166666666666666,
reputation = 0,2,29,13,1,0.9230769230769231,
reputation = 0,2,29,14,1,0.9285714285714286,
reputation = 0,2,29,15,1,0.9333333333333333,
reputation = 0,2,29,16,0,0.875,
reputation = 0,2,29,17,1,0.8823529411764706,
reputation = 0,2,29,18,0,0.8333333333333334,
reputation = 0,2,29,19,0,0.7894736842105263,
reputation = 0,2,29,20,0,0.75,
reputation = 0,2,29,21,0,0.7142857142857143,
reputation = 0,2,29,22,0,0.6818181818181818,
reputation = 0,2,29,23,0,0.6521739130434783,
reputation = 0,2,29,24,0,0.625,
reputation = 0,2,29,25,0,0.6,1595.0
reputation = 0,2,30,1,0,0.0,
reputation = 0,2,30,2,0,0.0,
reputation = 0,2,30,3,0,0.0,
reputation = 0,2,30,4,0,0.0,
reputation = 0,2,30,5,0,0.0,
reputation = 0,2,30,6,0,0.0,
reputation = 0,2,30,7,0,0.0,
reputation = 0,2,30,8,0,0.0,
reputation = 0,2,30,9,0,0.0,
reputation = 0,2,30,10,0,0.0,
reputation = 0,2,30,11,0,0.0,
reputation = 0,2,30,12,0,0.0,
reputation = 0,2,30,13,0,0.0,
reputation = 0,2,30,14,0,0.0,
reputation = 0,2,30,15,0,0.0,
reputation = 0,2,30,16,0,0.0,
reputation = 0,2,30,17,0,0.0,
reputation = 0,2,30,18,0,0.0,
reputation = 0,2,30,19,0,0.0,
reputation = 0,2,30,20,0,0.0,
reputation = 0,2,30,21,0,0.0,
reputation = 0,2,30,22,0,0.0,
reputation = 0,2,30,23,0,0.0,
reputation = 0,2,30,24,0,0.0,
reputation = 0,2,30,25,0,0.0,2110.0
reputation = 0,2,31,1,0,0.0,
reputation = 0,2,31,2,0,0.0,
reputation = 0,2,31,3,0,0.0,
reputation = 0,2,31,4,0,0.0,
reputation = 0,2,31,5,0,0.0,
reputation = 0,2,31,6,0,0.0,
reputation = 0,2,31,7,0,0.0,
reputation = 0,2,31,8,0,0.0,
reputation = 0,2,31,9,1,0.1111111111111111,
reputation = 0,2,31,10,0,0.1,
reputation = 0,2,31,11,0,0.09090909090909091,
reputation = 0,2,31,12,0,0.08333333333333333,
reputation = 0,2,31,13,0,0.07692307692307693,
reputation = 0,2,31,14,0,0.07142857142857142,
reputation = 0,2,31,15,0,0.06666666666666667,
reputation = 0,2,31,16,0,0.0625,
reputation = 0,2,31,17,0,0.058823529411764705,
reputation = 0,2,31,18,0,0.05555555555555555,
reputation = 0,2,31,19,0,0.05263157894736842,
reputation = 0,2,31,20,1,0.1,
reputation = 0,2,31,21,1,0.14285714285714285,
reputation = 0,2,31,22,0,0.13636363636363635,
reputation = 0,2,31,23,1,0.17391304347826086,
reputation = 0,2,31,24,1,0.20833333333333334,
reputation = 0,2,31,25,0,0.2,1849.0
reputation = 0,2,32,1,1,1.0,
reputation = 0,2,32,2,0,0.5,
reputation = 0,2,32,3,0,0.3333333333333333,
reputation = 0,2,32,4,0,0.25,
reputation = 0,2,32,5,0,0.2,
reputation = 0,2,32,6,0,0.16666666666666666,
reputation = 0,2,32,7,0,0.14285714285714285,
reputation = 0,2,32,8,0,0.125,
reputation = 0,2,32,9,0,0.1111111111111111,
reputation = 0,2,32,10,0,0.1,
reputation = 0,2,32,11,0,0.09090909090909091,
reputation = 0,2,32,12,0,0.08333333333333333,
reputation = 0,2,32,13,0,0.07692307692307693,
reputation = 0,2,32,14,0,0.07142857142857142,
reputation = 0,2,32,15,0,0.06666666666666667,
reputation = 0,2,32,16,0,0.0625,
reputation = 0,2,32,17,0,0.058823529411764705,
reputation = 0,2,32,18,0,0.05555555555555555,
reputation = 0,2,32,19,0,0.05263157894736842,
reputation = 0,2,32,20,0,0.05,
reputation = 0,2,32,21,0,0.047619047619047616,
reputation = 0,2,32,22,0,0.045454545454545456,
reputation = 0,2,32,23,0,0.043478260869565216,
reputation = 0,2,32,24,0,0.041666666666666664,
reputation = 0,2,32,25,0,0.04,2000.0
reputation = 0,2,33,1,0,0.0,
reputation = 0,2,33,2,1,0.5,
reputation = 0,2,33,3,0,0.3333333333333333,
reputation = 0,2,33,4,0,0.25,
reputation = 0,2,33,5,0,0.2,
reputation = 0,2,33,6,0,0.16666666666666666,
reputation = 0,2,33,7,0,0.14285714285714285,
reputation = 0,2,33,8,1,0.25,
reputation = 0,2,33,9,0,0.2222222222222222,
reputation = 0,2,33,10,0,0.2,
reputation = 0,2,33,11,0,0.18181818181818182,
reputation = 0,2,33,12,1,0.25,
reputation = 0,2,33,13,0,0.23076923076923078,
reputation = 0,2,33,14,0,0.21428571428571427,
reputation = 0,2,33,15,0,0.2,
reputation = 0,2,33,16,0,0.1875,
reputation = 0,2,33,17,1,0.23529411764705882,
reputation = 0,2,33,18,1,0.2777777777777778,
reputation = 0,2,33,19,0,0.2631578947368421,
reputation = 0,2,33,20,0,0.25,
reputation = 0,2,33,21,0,0.23809523809523808,
reputation = 0,2,33,22,0,0.22727272727272727,
reputation = 0,2,33,23,0,0.21739130434782608,
reputation = 0,2,33,24,0,0.20833333333333334,
reputation = 0,2,33,25,0,0.2,1758.0
reputation = 0,2,34,1,1,1.0,
reputation = 0,2,34,2,1,1.0,
reputation = 0,2,34,3,1,1.0,
reputation = 0,2,34,4,0,0.75,
reputation = 0,2,34,5,0,0.6,
reputation = 0,2,34,6,0,0.5,
reputation = 0,2,34,7,0,0.42857142857142855,
reputation = 0,2,34,8,1,0.5,
reputation = 0,2,34,9,1,0.5555555555555556,
reputation = 0,2,34,10,1,0.6,
reputation = 0,2,34,11,1,0.6363636363636364,
reputation = 0,2,34,12,0,0.5833333333333334,
reputation = 0,2,34,13,0,0.5384615384615384,
reputation = 0,2,34,14,1,0.5714285714285714,
reputation = 0,2,34,15,0,0.5333333333333333,
reputation = 0,2,34,16,0,0.5,
reputation = 0,2,34,17,0,0.47058823529411764,
reputation = 0,2,34,18,0,0.4444444444444444,
reputation = 0,2,34,19,0,0.42105263157894735,
reputation = 0,2,34,20,0,0.4,
reputation = 0,2,34,21,0,0.38095238095238093,
reputation = 0,2,34,22,0,0.36363636363636365,
reputation = 0,2,34,23,0,0.34782608695652173,
reputation = 0,2,34,24,0,0.3333333333333333,
reputation = 0,2,34,25,0,0.32,1487.0
reputation = 0,2,35,1,1,1.0,
reputation = 0,2,35,2,0,0.5,
reputation = 0,2,35,3,0,0.3333333333333333,
reputation = 0,2,35,4,0,0.25,
reputation = 0,2,35,5,0,0.2,
reputation = 0,2,35,6,0,0.16666666666666666,
reputation = 0,2,35,7,0,0.14285714285714285,
reputation = 0,2,35,8,0,0.125,
reputation = 0,2,35,9,0,0.1111111111111111,
reputation = 0,2,35,10,0,0.1,
reputation = 0,2,35,11,1,0.18181818181818182,
reputation = 0,2,35,12,0,0.16666666666666666,
reputation = 0,2,35,13,1,0.23076923076923078,
reputation = 0,2,35,14,0,0.21428571428571427,
reputation = 0,2,35,15,0,0.2,
reputation = 0,2,35,16,0,0.1875,
reputation = 0,2,35,17,0,0.17647058823529413,
reputation = 0,2,35,18,0,0.16666666666666666,
reputation = 0,2,35,19,0,0.15789473684210525,
reputation = 0,2,35,20,0,0.15,
reputation = 0,2,35,21,0,0.14285714285714285,
reputation = 0,2,35,22,0,0.13636363636363635,
reputation = 0,2,35,23,0,0.13043478260869565,
reputation = 0,2,35,24,0,0.125,
reputation = 0,2,35,25,0,0.12,2013.0
reputation = 0,2,36,1,0,0.0,
reputation = 0,2,36,2,0,0.0,
reputation = 0,2,36,3,0,0.0,
reputation = 0,2,36,4,0,0.0,
reputation = 0,2,36,5,0,0.0,
reputation = 0,2,36,6,0,0.0,
reputation = 0,2,36,7,0,0.0,
reputation = 0,2,36,8,0,0.0,
reputation = 0,2,36,9,0,0.0,
reputation = 0,2,36,10,0,0.0,
reputation = 0,2,36,11,0,0.0,
reputation = 0,2,36,12,0,0.0,
reputation = 0,2,36,13,0,0.0,
reputation = 0,2,36,14,0,0.0,
reputation = 0,2,36,15,0,0.0,
reputation = 0,2,36,16,0,0.0,
reputation = 0,2,36,17,0,0.0,
reputation = 0,2,36,18,1,0.05555555555555555,
reputation = 0,2,36,19,0,0.05263157894736842,
reputation = 0,2,36,20,1,0.1,
reputation = 0,2,36,21,0,0.09523809523809523,
reputation = 0,2,36,22,0,0.09090909090909091,
reputation = 0,2,36,23,0,0.08695652173913043,
reputation = 0,2,36,24,0,0.08333333333333333,
reputation = 0,2,36,25,0,0.08,2147.0
reputation = 0,2,37,1,0,0.0,
reputation = 0,2,37,2,0,0.0,
reputation = 0,2,37,3,0,0.0,
reputation = 0,2,37,4,0,0.0,
reputation = 0,2,37,5,0,0.0,
reputation = 0,2,37,6,1,0.16666666666666666,
reputation = 0,2,37,7,0,0.14285714285714285,
reputation = 0,2,37,8,0,0.125,
reputation = 0,2,37,9,0,0.1111111111111111,
reputation = 0,2,37,10,0,0.1,
reputation = 0,2,37,11,0,0.09090909090909091,
reputation = 0,2,37,12,0,0.08333333333333333,
reputation = 0,2,37,13,0,0.07692307692307693,
reputation = 0,2,37,14,0,0.07142857142857142,
reputation = 0,2,37,15,0,0.06666666666666667,
reputation = 0,2,37,16,0,0.0625,
reputation = 0,2,37,17,0,0.058823529411764705,
reputation = 0,2,37,18,0,0.05555555555555555,
reputation = 0,2,37,19,0,0.05263157894736842,
reputation = 0,2,37,20,0,0.05,
reputation = 0,2,37,21,0,0.047619047619047616,
reputation = 0,2,37,22,0,0.045454545454545456,
reputation = 0,2,37,23,0,0.043478260869565216,
reputation = 0,2,37,24,0,0.041666666666666664,
reputation = 0,2,37,25,0,0.04,2389.0
reputation = 0,2,38,1,0,0.0,
reputation = 0,2,38,2,0,0.0,
reputation = 0,2,38,3,0,0.0,
reputation = 0,2,38,4,0,0.0,
reputation = 0,2,38,5,0,0.0,
reputation = 0,2,38,6,0,0.0,
reputation = 0,2,38,7,0,0.0,
reputation = 0,2,38,8,0,0.0,
reputation = 0,2,38,9,0,0.0,
reputation = 0,2,38,10,0,0.0,
reputation = 0,2,38,11,0,0.0,
reputation = 0,2,38,12,0,0.0,
reputation = 0,2,38,13,0,0.0,
reputation = 0,2,38,14,0,0.0,
reputation = 0,2,38,15,0,0.0,
reputation = 0,2,38,16,0,0.0,
reputation = 0,2,38,17,0,0.0,
reputation = 0,2,38,18,0,0.0,
reputation = 0,2,38,19,0,0.0,
reputation = 0,2,38,20,0,0.0,
reputation = 0,2,38,21,0,0.0,
reputation = 0,2,38,22,0,0.0,
reputation = 0,2,38,23,0,0.0,
reputation = 0,2,38,24,0,0.0,
reputation = 0,2,38,25,0,0.0,1020.0
reputation = 0,2,39,1,1,1.0,
reputation = 0,2,39,2,0,0.5,
reputation = 0,2,39,3,0,0.3333333333333333,
reputation = 0,2,39,4,0,0.25,
reputation = 0,2,39,5,0,0.2,
reputation = 0,2,39,6,0,0.16666666666666666,
reputation = 0,2,39,7,0,0.14285714285714285,
reputation = 0,2,39,8,0,0.125,
reputation = 0,2,39,9,0,0.1111111111111111,
reputation = 0,2,39,10,0,0.1,
reputation = 0,2,39,11,0,0.09090909090909091,
reputation = 0,2,39,12,0,0.08333333333333333,
reputation = 0,2,39,13,0,0.07692307692307693,
reputation = 0,2,39,14,0,0.07142857142857142,
reputation = 0,2,39,15,0,0.06666666666666667,
reputation = 0,2,39,16,0,0.0625,
reputation = 0,2,39,17,0,0.058823529411764705,
reputation = 0,2,39,18,0,0.05555555555555555,
reputation = 0,2,39,19,0,0.05263157894736842,
reputation = 0,2,39,20,0,0.05,
reputation = 0,2,39,21,0,0.047619047619047616,
reputation = 0,2,39,22,0,0.045454545454545456,
reputation = 0,2,39,23,0,0.043478260869565216,
reputation = 0,2,39,24,0,0.041666666666666664,
reputation = 0,2,39,25,0,0.04,2160.0
reputation = 0,2,40,1,0,0.0,
reputation = 0,2,40,2,1,0.5,
reputation = 0,2,40,3,1,0.6666666666666666,
reputation = 0,2,40,4,0,0.5,
reputation = 0,2,40,5,0,0.4,
reputation = 0,2,40,6,0,0.3333333333333333,
reputation = 0,2,40,7,0,0.2857142857142857,
reputation = 0,2,40,8,1,0.375,
reputation = 0,2,40,9,1,0.4444444444444444,
reputation = 0,2,40,10,0,0.4,
reputation = 0,2,40,11,1,0.45454545454545453,
reputation = 0,2,40,12,1,0.5,
reputation = 0,2,40,13,1,0.5384615384615384,
reputation = 0,2,40,14,1,0.5714285714285714,
reputation = 0,2,40,15,1,0.6,
reputation = 0,2,40,16,0,0.5625,
reputation = 0,2,40,17,0,0.5294117647058824,
reputation = 0,2,40,18,0,0.5,
reputation = 0,2,40,19,1,0.5263157894736842,
reputation = 0,2,40,20,1,0.55,
reputation = 0,2,40,21,1,0.5714285714285714,
reputation = 0,2,40,22,1,0.5909090909090909,
reputation = 0,2,40,23,1,0.6086956521739131,
reputation = 0,2,40,24,1,0.625,
reputation = 0,2,40,25,1,0.64,2293.0
reputation = 0,2,41,1,1,1.0,
reputation = 0,2,41,2,1,1.0,
reputation = 0,2,41,3,1,1.0,
reputation = 0,2,41,4,1,1.0,
reputation = 0,2,41,5,1,1.0,
reputation = 0,2,41,6,1,1.0,
reputation = 0,2,41,7,1,1.0,
reputation = 0,2,41,8,1,1.0,
reputation = 0,2,41,9,1,1.0,
reputation = 0,2,41,10,0,0.9,
reputation = 0,2,41,11,1,0.9090909090909091,
reputation = 0,2,41,12,1,0.9166666666666666,
reputation = 0,2,41,13,0,0.8461538461538461,
reputation = 0,2,41,14,1,0.8571428571428571,
reputation = 0,2,41,15,1,0.8666666666666667,
reputation = 0,2,41,16,1,0.875,
reputation = 0,2,41,17,0,0.8235294117647058,
reputation = 0,2,41,18,0,0.7777777777777778,
reputation = 0,2,41,19,1,0.7894736842105263,
reputation = 0,2,41,20,1,0.8,
reputation = 0,2,41,21,0,0.7619047619047619,
reputation = 0,2,41,22,0,0.7272727272727273,
reputation = 0,2,41,23,1,0.7391304347826086,
reputation = 0,2,41,24,1,0.75,
reputation = 0,2,41,25,1,0.76,1311.0
reputation = 0,2,42,1,1,1.0,
reputation = 0,2,42,2,1,1.0,
reputation = 0,2,42,3,1,1.0,
reputation = 0,2,42,4,0,0.75,
reputation = 0,2,42,5,0,0.6,
reputation = 0,2,42,6,0,0.5,
reputation = 0,2,42,7,0,0.42857142857142855,
reputation = 0,2,42,8,0,0.375,
reputation = 0,2,42,9,1,0.4444444444444444,
reputation = 0,2,42,10,0,0.4,
reputation = 0,2,42,11,0,0.36363636363636365,
reputation = 0,2,42,12,1,0.4166666666666667,
reputation = 0,2,42,13,0,0.38461538461538464,
reputation = 0,2,42,14,1,0.42857142857142855,
reputation = 0,2,42,15,0,0.4,
reputation = 0,2,42,16,1,0.4375,
reputation = 0,2,42,17,1,0.47058823529411764,
reputation = 0,2,42,18,1,0.5,
reputation = 0,2,42,19,1,0.5263157894736842,
reputation = 0,2,42,20,1,0.55,
reputation = 0,2,42,21,1,0.5714285714285714,
reputation = 0,2,42,22,0,0.5454545454545454,
reputation = 0,2,42,23,0,0.5217391304347826,
reputation = 0,2,42,24,0,0.5,
reputation = 0,2,42,25,0,0.48,1258.0
reputation = 0,2,43,1,1,1.0,
reputation = 0,2,43,2,0,0.5,
reputation = 0,2,43,3,0,0.3333333333333333,
reputation = 0,2,43,4,1,0.5,
reputation = 0,2,43,5,0,0.4,
reputation = 0,2,43,6,1,0.5,
reputation = 0,2,43,7,0,0.42857142857142855,
reputation = 0,2,43,8,0,0.375,
reputation = 0,2,43,9,0,0.3333333333333333,
reputation = 0,2,43,10,0,0.3,
reputation = 0,2,43,11,1,0.36363636363636365,
reputation = 0,2,43,12,0,0.3333333333333333,
reputation = 0,2,43,13,0,0.3076923076923077,
reputation = 0,2,43,14,0,0.2857142857142857,
reputation = 0,2,43,15,0,0.26666666666666666,
reputation = 0,2,43,16,1,0.3125,
reputation = 0,2,43,17,0,0.29411764705882354,
reputation = 0,2,43,18,0,0.2777777777777778,
reputation = 0,2,43,19,0,0.2631578947368421,
reputation = 0,2,43,20,0,0.25,
reputation = 0,2,43,21,0,0.23809523809523808,
reputation = 0,2,43,22,1,0.2727272727272727,
reputation = 0,2,43,23,0,0.2608695652173913,
reputation = 0,2,43,24,0,0.25,
reputation = 0,2,43,25,1,0.28,1301.0
reputation = 0,2,44,1,0,0.0,
reputation = 0,2,44,2,0,0.0,
reputation = 0,2,44,3,0,0.0,
reputation = 0,2,44,4,0,0.0,
reputation = 0,2,44,5,0,0.0,
reputation = 0,2,44,6,0,0.0,
reputation = 0,2,44,7,0,0.0,
reputation = 0,2,44,8,1,0.125,
reputation = 0,2,44,9,0,0.1111111111111111,
reputation = 0,2,44,10,0,0.1,
reputation = 0,2,44,11,0,0.09090909090909091,
reputation = 0,2,44,12,0,0.08333333333333333,
reputation = 0,2,44,13,0,0.07692307692307693,
reputation = 0,2,44,14,0,0.07142857142857142,
reputation = 0,2,44,15,0,0.06666666666666667,
reputation = 0,2,44,16,0,0.0625,
reputation = 0,2,44,17,0,0.058823529411764705,
reputation = 0,2,44,18,0,0.05555555555555555,
reputation = 0,2,44,19,0,0.05263157894736842,
reputation = 0,2,44,20,0,0.05,
reputation = 0,2,44,21,0,0.047619047619047616,
reputation = 0,2,44,22,0,0.045454545454545456,
reputation = 0,2,44,23,0,0.043478260869565216,
reputation = 0,2,44,24,0,0.041666666666666664,
reputation = 0,2,44,25,0,0.04,3041.0
reputation = 0,2,45,1,0,0.0,
reputation = 0,2,45,2,0,0.0,
reputation = 0,2,45,3,1,0.3333333333333333,
reputation = 0,2,45,4,1,0.5,
reputation = 0,2,45,5,0,0.4,
reputation = 0,2,45,6,1,0.5,
reputation = 0,2,45,7,0,0.42857142857142855,
reputation = 0,2,45,8,1,0.5,
reputation = 0,2,45,9,1,0.5555555555555556,
reputation = 0,2,45,10,0,0.5,
reputation = 0,2,45,11,0,0.45454545454545453,
reputation = 0,2,45,12,0,0.4166666666666667,
reputation = 0,2,45,13,0,0.38461538461538464,
reputation = 0,2,45,14,0,0.35714285714285715,
reputation = 0,2,45,15,0,0.3333333333333333,
reputation = 0,2,45,16,0,0.3125,
reputation = 0,2,45,17,0,0.29411764705882354,
reputation = 0,2,45,18,0,0.2777777777777778,
reputation = 0,2,45,19,0,0.2631578947368421,
reputation = 0,2,45,20,0,0.25,
reputation = 0,2,45,21,0,0.23809523809523808,
reputation = 0,2,45,22,0,0.22727272727272727,
reputation = 0,2,45,23,0,0.21739130434782608,
reputation = 0,2,45,24,0,0.20833333333333334,
reputation = 0,2,45,25,0,0.2,2351.0
reputation = 0,2,46,1,1,1.0,
reputation = 0,2,46,2,0,0.5,
reputation = 0,2,46,3,0,0.3333333333333333,
reputation = 0,2,46,4,0,0.25,
reputation = 0,2,46,5,0,0.2,
reputation = 0,2,46,6,0,0.16666666666666666,
reputation = 0,2,46,7,0,0.14285714285714285,
reputation = 0,2,46,8,0,0.125,
reputation = 0,2,46,9,0,0.1111111111111111,
reputation = 0,2,46,10,0,0.1,
reputation = 0,2,46,11,0,0.09090909090909091,
reputation = 0,2,46,12,0,0.08333333333333333,
reputation = 0,2,46,13,0,0.07692307692307693,
reputation = 0,2,46,14,0,0.07142857142857142,
reputation = 0,2,46,15,0,0.06666666666666667,
reputation = 0,2,46,16,0,0.0625,
reputation = 0,2,46,17,0,0.058823529411764705,
reputation = 0,2,46,18,0,0.05555555555555555,
reputation = 0,2,46,19,0,0.05263157894736842,
reputation = 0,2,46,20,0,0.05,
reputation = 0,2,46,21,0,0.047619047619047616,
reputation = 0,2,46,22,0,0.045454545454545456,
reputation = 0,2,46,23,0,0.043478260869565216,
reputation = 0,2,46,24,0,0.041666666666666664,
reputation = 0,2,46,25,0,0.04,1679.0
reputation = 0,2,47,1,0,0.0,
reputation = 0,2,47,2,0,0.0,
reputation = 0,2,47,3,0,0.0,
reputation = 0,2,47,4,0,0.0,
reputation = 0,2,47,5,1,0.2,
reputation = 0,2,47,6,0,0.16666666666666666,
reputation = 0,2,47,7,0,0.14285714285714285,
reputation = 0,2,47,8,0,0.125,
reputation = 0,2,47,9,0,0.1111111111111111,
reputation = 0,2,47,10,0,0.1,
reputation = 0,2,47,11,0,0.09090909090909091,
reputation = 0,2,47,12,0,0.08333333333333333,
reputation = 0,2,47,13,0,0.07692307692307693,
reputation = 0,2,47,14,0,0.07142857142857142,
reputation = 0,2,47,15,0,0.06666666666666667,
reputation = 0,2,47,16,1,0.125,
reputation = 0,2,47,17,0,0.11764705882352941,
reputation = 0,2,47,18,0,0.1111111111111111,
reputation = 0,2,47,19,0,0.10526315789473684,
reputation = 0,2,47,20,0,0.1,
reputation = 0,2,47,21,0,0.09523809523809523,
reputation = 0,2,47,22,0,0.09090909090909091,
reputation = 0,2,47,23,1,0.13043478260869565,
reputation = 0,2,47,24,0,0.125,
reputation = 0,2,47,25,1,0.16,1920.0
reputation = 0,2,48,1,1,1.0,
reputation = 0,2,48,2,1,1.0,
reputation = 0,2,48,3,0,0.6666666666666666,
reputation = 0,2,48,4,1,0.75,
reputation = 0,2,48,5,0,0.6,
reputation = 0,2,48,6,0,0.5,
reputation = 0,2,48,7,1,0.5714285714285714,
reputation = 0,2,48,8,0,0.5,
reputation = 0,2,48,9,0,0.4444444444444444,
reputation = 0,2,48,10,0,0.4,
reputation = 0,2,48,11,1,0.45454545454545453,
reputation = 0,2,48,12,0,0.4166666666666667,
reputation = 0,2,48,13,0,0.38461538461538464,
reputation = 0,2,48,14,1,0.42857142857142855,
reputation = 0,2,48,15,0,0.4,
reputation = 0,2,48,16,0,0.375,
reputation = 0,2,48,17,0,0.35294117647058826,
reputation = 0,2,48,18,1,0.3888888888888889,
reputation = 0,2,48,19,1,0.42105263157894735,
reputation = 0,2,48,20,0,0.4,
reputation = 0,2,48,21,0,0.38095238095238093,
reputation = 0,2,48,22,0,0.36363636363636365,
reputation = 0,2,48,23,0,0.34782608695652173,
reputation = 0,2,48,24,0,0.3333333333333333,
reputation = 0,2,48,25,0,0.32,2256.0
reputation = 0,2,49,1,0,0.0,
reputation = 0,2,49,2,0,0.0,
reputation = 0,2,49,3,0,0.0,
reputation = 0,2,49,4,0,0.0,
reputation = 0,2,49,5,0,0.0,
reputation = 0,2,49,6,0,0.0,
reputation = 0,2,49,7,0,0.0,
reputation = 0,2,49,8,0,0.0,
reputation = 0,2,49,9,0,0.0,
reputation = 0,2,49,10,0,0.0,
reputation = 0,2,49,11,0,0.0,
reputation = 0,2,49,12,0,0.0,
reputation = 0,2,49,13,0,0.0,
reputation = 0,2,49,14,0,0.0,
reputation = 0,2,49,15,0,0.0,
reputation = 0,2,49,16,0,0.0,
reputation = 0,2,49,17,0,0.0,
reputation = 0,2,49,18,0,0.0,
reputation = 0,2,49,19,0,0.0,
reputation = 0,2,49,20,0,0.0,
reputation = 0,2,49,21,0,0.0,
reputation = 0,2,49,22,0,0.0,
reputation = 0,2,49,23,1,0.043478260869565216,
reputation = 0,2,49,24,0,0.041666666666666664,
reputation = 0,2,49,25,0,0.04,2468.0
reputation = 0,3,50,1,0,0.0,
reputation = 0,3,50,2,0,0.0,
reputation = 0,3,50,3,0,0.0,
reputation = 0,3,50,4,0,0.0,
reputation = 0,3,50,5,0,0.0,
reputation = 0,3,50,6,0,0.0,
reputation = 0,3,50,7,0,0.0,
reputation = 0,3,50,8,0,0.0,
reputation = 0,3,50,9,0,0.0,
reputation = 0,3,50,10,0,0.0,
reputation = 0,3,50,11,0,0.0,
reputation = 0,3,50,12,0,0.0,
reputation = 0,3,50,13,0,0.0,
reputation = 0,3,50,14,0,0.0,
reputation = 0,3,50,15,0,0.0,
reputation = 0,3,50,16,0,0.0,
