reputation,group,player,round,action,payoff,avg_action,wealth
reputation = 1,061208,1007,30,1,80,0.6333333333333333,1740
reputation = 1,061208,1007,31,1,10,0.6451612903225806,1750
reputation = 1,061208,1007,32,0,90,0.625,1840
reputation = 1,061208,1007,33,1,80,0.6363636363636364,1920
reputation = 1,061208,1007,34,0,90,0.6176470588235294,2010
reputation = 1,061208,1007,35,1,10,0.6285714285714286,2020
reputation = 1,061208,1007,36,0,20,0.6111111111111112,2040
reputation = 1,061208,1007,37,0,90,0.5945945945945946,2130
reputation = 1,061208,1007,38,1,10,0.6052631578947368,2140
reputation = 1,061208,1007,39,0,20,0.5897435897435898,2160
reputation = 1,061208,1008,1,1,10,1.0,10
reputation = 1,061208,1008,2,0,20,0.5,30
reputation = 1,061208,1008,3,0,20,0.3333333333333333,50
reputation = 1,061208,1008,4,0,90,0.25,140
reputation = 1,061208,1008,5,0,20,0.2,160
reputation = 1,061208,1008,6,0,20,0.16666666666666666,180
reputation = 1,061208,1008,7,0,90,0.14285714285714285,270
reputation = 1,061208,1008,8,0,90,0.125,360
reputation = 1,061208,1008,9,0,90,0.1111111111111111,450
reputation = 1,061208,1008,10,1,10,0.2,460
reputation = 1,061208,1008,11,0,20,0.18181818181818182,480
reputation = 1,061208,1008,12,1,10,0.25,490
reputation = 1,061208,1008,13,1,10,0.3076923076923077,500
reputation = 1,061208,1008,14,0,20,0.2857142857142857,520
reputation = 1,061208,1008,15,0,20,0.26666666666666666,540
reputation = 1,061208,1008,16,1,10,0.3125,550
reputation = 1,061208,1008,17,1,80,0.35294117647058826,630
reputation = 1,061208,1008,18,1,80,0.3888888888888889,710
reputation = 1,061208,1008,19,0,90,0.3684210526315789,800
reputation = 1,061208,1008,20,1,80,0.4,880
reputation = 1,061208,1008,21,1,80,0.42857142857142855,960
reputation = 1,061208,1008,22,0,20,0.4090909090909091,980
reputation = 1,061208,1008,23,0,90,0.391304347826087,1070
reputation = 1,061208,1008,24,1,80,0.4166666666666667,1150
reputation = 1,061208,1008,25,0,20,0.4,1170
reputation = 1,061208,1008,26,1,80,0.4230769230769231,1250
reputation = 1,061208,1008,27,1,80,0.4444444444444444,1330
reputation = 1,061208,1008,28,0,20,0.42857142857142855,1350
reputation = 1,061208,1008,29,1,10,0.4482758620689655,1360
reputation = 1,061208,1008,30,1,80,0.4666666666666667,1440
reputation = 1,061208,1008,31,1,80,0.4838709677419355,1520
reputation = 1,061208,1008,32,0,90,0.46875,1610
reputation = 1,061208,1008,33,1,10,0.48484848484848486,1620
reputation = 1,061208,1008,34,1,80,0.5,1700
reputation = 1,061208,1008,35,1,80,0.5142857142857142,1780
reputation = 1,061208,1008,36,0,20,0.5,1800
reputation = 1,061208,1008,37,1,80,0.5135135135135135,1880
reputation = 1,061208,1008,38,1,10,0.5263157894736842,1890
reputation = 1,061208,1008,39,0,90,0.5128205128205128,1980
reputation = 1,061208,1009,1,0,90,0.0,90
reputation = 1,061208,1009,2,0,20,0.0,110
reputation = 1,061208,1009,3,0,20,0.0,130
reputation = 1,061208,1009,4,1,80,0.25,210
reputation = 1,061208,1009,5,0,90,0.2,300
reputation = 1,061208,1009,6,0,20,0.16666666666666666,320
reputation = 1,061208,1009,7,0,20,0.14285714285714285,340
reputation = 1,061208,1009,8,0,20,0.125,360
reputation = 1,061208,1009,9,1,10,0.2222222222222222,370
reputation = 1,061208,1009,10,0,90,0.2,460
reputation = 1,061208,1009,11,0,20,0.18181818181818182,480
reputation = 1,061208,1009,12,1,10,0.25,490
reputation = 1,061208,1009,13,0,90,0.23076923076923078,580
reputation = 1,061208,1009,14,0,20,0.21428571428571427,600
reputation = 1,061208,1009,15,1,10,0.26666666666666666,610
reputation = 1,061208,1009,16,0,20,0.25,630
reputation = 1,061208,1009,17,1,10,0.29411764705882354,640
reputation = 1,061208,1009,18,1,80,0.3333333333333333,720
reputation = 1,061208,1009,19,1,80,0.3684210526315789,800
reputation = 1,061208,1009,20,1,80,0.4,880
reputation = 1,061208,1009,21,1,80,0.42857142857142855,960
reputation = 1,061208,1009,22,1,80,0.45454545454545453,1040
reputation = 1,061208,1009,23,1,80,0.4782608695652174,1120
reputation = 1,061208,1009,24,1,80,0.5,1200
reputation = 1,061208,1009,25,1,80,0.52,1280
reputation = 1,061208,1009,26,1,10,0.5384615384615384,1290
reputation = 1,061208,1009,27,1,80,0.5555555555555556,1370
reputation = 1,061208,1009,28,1,80,0.5714285714285714,1450
reputation = 1,061208,1009,29,1,10,0.5862068965517241,1460
reputation = 1,061208,1009,30,1,10,0.6,1470
reputation = 1,061208,1009,31,1,80,0.6129032258064516,1550
reputation = 1,061208,1009,32,1,80,0.625,1630
reputation = 1,061208,1009,33,1,80,0.6363636363636364,1710
reputation = 1,061208,1009,34,1,80,0.6470588235294118,1790
reputation = 1,061208,1009,35,1,80,0.6571428571428571,1870
reputation = 1,061208,1009,36,1,10,0.6666666666666666,1880
reputation = 1,061208,1009,37,1,80,0.6756756756756757,1960
reputation = 1,061208,1009,38,1,80,0.6842105263157895,2040
reputation = 1,061208,1009,39,1,80,0.6923076923076923,2120
reputation = 1,061208,1010,1,0,20,0.0,20
reputation = 1,061208,1010,2,0,20,0.0,40
reputation = 1,061208,1010,3,0,20,0.0,60
reputation = 1,061208,1010,4,0,20,0.0,80
reputation = 1,061208,1010,5,0,90,0.0,170
reputation = 1,061208,1010,6,0,90,0.0,260
reputation = 1,061208,1010,7,0,20,0.0,280
reputation = 1,061208,1010,8,0,20,0.0,300
reputation = 1,061208,1010,9,0,20,0.0,320
reputation = 1,061208,1010,10,0,20,0.0,340
reputation = 1,061208,1010,11,0,20,0.0,360
reputation = 1,061208,1010,12,0,20,0.0,380
reputation = 1,061208,1010,13,0,90,0.0,470
reputation = 1,061208,1010,14,0,20,0.0,490
reputation = 1,061208,1010,15,0,20,0.0,510
reputation = 1,061208,1010,16,1,10,0.0625,520
reputation = 1,061208,1010,17,0,90,0.058823529411764705,610
reputation = 1,061208,1010,18,0,20,0.05555555555555555,630
reputation = 1,061208,1010,19,1,80,0.10526315789473684,710
reputation = 1,061208,1010,20,1,80,0.15,790
reputation = 1,061208,1010,21,1,80,0.19047619047619047,870
reputation = 1,061208,1010,22,1,80,0.22727272727272727,950
reputation = 1,061208,1010,23,1,80,0.2608695652173913,1030
reputation = 1,061208,1010,24,1,80,0.2916666666666667,1110
reputation = 1,061208,1010,25,1,80,0.32,1190
reputation = 1,061208,1010,26,1,80,0.34615384615384615,1270
reputation = 1,061208,1010,27,1,10,0.37037037037037035,1280
reputation = 1,061208,1010,28,1,80,0.39285714285714285,1360
reputation = 1,061208,1010,29,1,80,0.41379310344827586,1440
reputation = 1,061208,1010,30,1,10,0.43333333333333335,1450
reputation = 1,061208,1010,31,1,80,0.45161290322580644,1530
reputation = 1,061208,1010,32,1,80,0.46875,1610
reputation = 1,061208,1010,33,1,80,0.48484848484848486,1690
reputation = 1,061208,1010,34,1,80,0.5,1770
reputation = 1,061208,1010,35,1,10,0.5142857142857142,1780
reputation = 1,061208,1010,36,1,80,0.5277777777777778,1860
reputation = 1,061208,1010,37,1,80,0.5405405405405406,1940
reputation = 1,061208,1010,38,1,80,0.5526315789473685,2020
reputation = 1,061208,1010,39,1,80,0.5641025641025641,2100
reputation = 1,061208,1011,1,0,20,0.0,20
reputation = 1,061208,1011,2,0,20,0.0,40
reputation = 1,061208,1011,3,1,80,0.3333333333333333,120
reputation = 1,061208,1011,4,0,20,0.25,140
reputation = 1,061208,1011,5,1,10,0.4,150
reputation = 1,061208,1011,6,0,90,0.3333333333333333,240
reputation = 1,061208,1011,7,0,90,0.2857142857142857,330
reputation = 1,061208,1011,8,0,20,0.25,350
reputation = 1,061208,1011,9,0,20,0.2222222222222222,370
reputation = 1,061208,1011,10,0,90,0.2,460
reputation = 1,061208,1011,11,0,20,0.18181818181818182,480
reputation = 1,061208,1011,12,0,20,0.16666666666666666,500
reputation = 1,061208,1011,13,0,90,0.15384615384615385,590
reputation = 1,061208,1011,14,0,20,0.14285714285714285,610
reputation = 1,061208,1011,15,0,20,0.13333333333333333,630
reputation = 1,061208,1011,16,1,80,0.1875,710
reputation = 1,061208,1011,17,1,10,0.23529411764705882,720
reputation = 1,061208,1011,18,1,10,0.2777777777777778,730
reputation = 1,061208,1011,19,1,10,0.3157894736842105,740
reputation = 1,061208,1011,20,1,80,0.35,820
reputation = 1,061208,1011,21,1,80,0.38095238095238093,900
reputation = 1,061208,1011,22,1,80,0.4090909090909091,980
reputation = 1,061208,1011,23,1,80,0.43478260869565216,1060
reputation = 1,061208,1011,24,1,80,0.4583333333333333,1140
reputation = 1,061208,1011,25,1,80,0.48,1220
reputation = 1,061208,1011,26,1,80,0.5,1300
reputation = 1,061208,1011,27,1,80,0.5185185185185185,1380
reputation = 1,061208,1011,28,1,10,0.5357142857142857,1390
reputation = 1,061208,1011,29,0,90,0.5172413793103449,1480
reputation = 1,061208,1011,30,1,10,0.5333333333333333,1490
reputation = 1,061208,1011,31,0,20,0.5161290322580645,1510
reputation = 1,061208,1011,32,1,80,0.53125,1590
reputation = 1,061208,1011,33,1,80,0.5454545454545454,1670
reputation = 1,061208,1011,34,0,90,0.5294117647058824,1760
reputation = 1,061208,1011,35,0,20,0.5142857142857142,1780
reputation = 1,061208,1011,36,0,20,0.5,1800
reputation = 1,061208,1011,37,0,90,0.4864864864864865,1890
reputation = 1,061208,1011,38,1,10,0.5,1900
reputation = 1,061208,1011,39,1,80,0.5128205128205128,1980
reputation = 1,061208,1012,1,1,80,1.0,80
reputation = 1,061208,1012,2,0,20,0.5,100
reputation = 1,061208,1012,3,1,80,0.6666666666666666,180
reputation = 1,061208,1012,4,0,90,0.5,270
reputation = 1,061208,1012,5,1,10,0.6,280
reputation = 1,061208,1012,6,0,20,0.5,300
reputation = 1,061208,1012,7,1,10,0.5714285714285714,310
reputation = 1,061208,1012,8,1,80,0.625,390
reputation = 1,061208,1012,9,1,10,0.6666666666666666,400
reputation = 1,061208,1012,10,1,10,0.7,410
reputation = 1,061208,1012,11,1,80,0.7272727272727273,490
reputation = 1,061208,1012,12,1,80,0.75,570
reputation = 1,061208,1012,13,1,10,0.7692307692307693,580
reputation = 1,061208,1012,14,0,90,0.7142857142857143,670
reputation = 1,061208,1012,15,0,20,0.6666666666666666,690
reputation = 1,061208,1012,16,1,10,0.6875,700
reputation = 1,061208,1012,17,1,80,0.7058823529411765,780
reputation = 1,061208,1012,18,0,20,0.6666666666666666,800
reputation = 1,061208,1012,19,0,90,0.631578947368421,890
reputation = 1,061208,1012,20,0,20,0.6,910
reputation = 1,061208,1012,21,0,90,0.5714285714285714,1000
reputation = 1,061208,1012,22,0,90,0.5454545454545454,1090
reputation = 1,061208,1012,23,0,90,0.5217391304347826,1180
reputation = 1,061208,1012,24,0,20,0.5,1200
reputation = 1,061208,1012,25,0,20,0.48,1220
reputation = 1,061208,1012,26,1,10,0.5,1230
reputation = 1,061208,1012,27,0,90,0.48148148148148145,1320
reputation = 1,061208,1012,28,0,90,0.4642857142857143,1410
reputation = 1,061208,1012,29,1,10,0.4827586206896552,1420
reputation = 1,061208,1012,30,0,90,0.4666666666666667,1510
reputation = 1,061208,1012,31,0,20,0.45161290322580644,1530
reputation = 1,061208,1012,32,1,10,0.46875,1540
reputation = 1,061208,1012,33,0,20,0.45454545454545453,1560
reputation = 1,061208,1012,34,0,20,0.4411764705882353,1580
reputation = 1,061208,1012,35,0,20,0.42857142857142855,1600
reputation = 1,061208,1012,36,1,10,0.4444444444444444,1610
reputation = 1,061208,1012,37,1,80,0.4594594594594595,1690
reputation = 1,061208,1012,38,0,20,0.4473684210526316,1710
reputation = 1,061208,1012,39,1,10,0.46153846153846156,1720
reputation = 1,061208,1013,1,0,90,0.0,90
reputation = 1,061208,1013,2,0,20,0.0,110
reputation = 1,061208,1013,3,0,20,0.0,130
reputation = 1,061208,1013,4,1,80,0.25,210
reputation = 1,061208,1013,5,1,10,0.4,220
reputation = 1,061208,1013,6,1,10,0.5,230
reputation = 1,061208,1013,7,0,90,0.42857142857142855,320
reputation = 1,061208,1013,8,0,20,0.375,340
reputation = 1,061208,1013,9,1,10,0.4444444444444444,350
reputation = 1,061208,1013,10,1,10,0.5,360
reputation = 1,061208,1013,11,0,90,0.45454545454545453,450
reputation = 1,061208,1013,12,0,20,0.4166666666666667,470
reputation = 1,061208,1013,13,1,10,0.46153846153846156,480
reputation = 1,061208,1013,14,0,20,0.42857142857142855,500
reputation = 1,061208,1013,15,0,20,0.4,520
reputation = 1,061208,1013,16,0,90,0.375,610
reputation = 1,061208,1013,17,0,20,0.35294117647058826,630
reputation = 1,061208,1013,18,0,90,0.3333333333333333,720
reputation = 1,061208,1013,19,0,20,0.3157894736842105,740
reputation = 1,061208,1013,20,0,20,0.3,760
reputation = 1,061208,1013,21,0,20,0.2857142857142857,780
reputation = 1,061208,1013,22,0,20,0.2727272727272727,800
reputation = 1,061208,1013,23,1,10,0.30434782608695654,810
reputation = 1,061208,1013,24,1,80,0.3333333333333333,890
reputation = 1,061208,1013,25,1,80,0.36,970
reputation = 1,061208,1013,26,1,80,0.38461538461538464,1050
reputation = 1,061208,1013,27,1,10,0.4074074074074074,1060
reputation = 1,061208,1013,28,1,10,0.42857142857142855,1070
reputation = 1,061208,1013,29,0,90,0.41379310344827586,1160
reputation = 1,061208,1013,30,0,20,0.4,1180
reputation = 1,061208,1013,31,0,20,0.3870967741935484,1200
reputation = 1,061208,1013,32,0,20,0.375,1220
reputation = 1,061208,1013,33,0,20,0.36363636363636365,1240
reputation = 1,061208,1013,34,1,10,0.38235294117647056,1250
reputation = 1,061208,1013,35,1,80,0.4,1330
reputation = 1,061208,1013,36,0,90,0.3888888888888889,1420
reputation = 1,061208,1013,37,1,10,0.40540540540540543,1430
reputation = 1,061208,1013,38,0,90,0.39473684210526316,1520
reputation = 1,061208,1013,39,1,80,0.41025641025641024,1600
reputation = 1,061208,1014,1,0,20,0.0,20
reputation = 1,061208,1014,2,0,20,0.0,40
reputation = 1,061208,1014,3,0,20,0.0,60
reputation = 1,061208,1014,4,1,10,0.25,70
reputation = 1,061208,1014,5,0,20,0.2,90
reputation = 1,061208,1014,6,0,90,0.16666666666666666,180
reputation = 1,061208,1014,7,0,20,0.14285714285714285,200
reputation = 1,061208,1014,8,0,20,0.125,220
reputation = 1,061208,1014,9,0,20,0.1111111111111111,240
reputation = 1,061208,1014,10,0,90,0.1,330
reputation = 1,061208,1014,11,0,20,0.09090909090909091,350
reputation = 1,061208,1014,12,0,20,0.08333333333333333,370
reputation = 1,061208,1014,13,0,20,0.07692307692307693,390
reputation = 1,061208,1014,14,0,20,0.07142857142857142,410
reputation = 1,061208,1014,15,0,20,0.06666666666666667,430
reputation = 1,061208,1014,16,0,90,0.0625,520
reputation = 1,061208,1014,17,0,90,0.058823529411764705,610
reputation = 1,061208,1014,18,0,20,0.05555555555555555,630
reputation = 1,061208,1014,19,0,90,0.05263157894736842,720
reputation = 1,061208,1014,20,0,20,0.05,740
reputation = 1,061208,1014,21,0,90,0.047619047619047616,830
reputation = 1,061208,1014,22,0,20,0.045454545454545456,850
reputation = 1,061208,1014,23,0,20,0.043478260869565216,870
reputation = 1,061208,1014,24,0,20,0.041666666666666664,890
reputation = 1,061208,1014,25,0,20,0.04,910
reputation = 1,061208,1014,26,0,90,0.038461538461538464,1000
reputation = 1,061208,1014,27,0,90,0.037037037037037035,1090
reputation = 1,061208,1014,28,0,90,0.03571428571428571,1180
reputation = 1,061208,1014,29,0,90,0.034482758620689655,1270
reputation = 1,061208,1014,30,0,90,0.03333333333333333,1360
reputation = 1,061208,1014,31,0,20,0.03225806451612903,1380
reputation = 1,061208,1014,32,0,20,0.03125,1400
reputation = 1,061208,1014,33,0,20,0.030303030303030304,1420
reputation = 1,061208,1014,34,0,20,0.029411764705882353,1440
reputation = 1,061208,1014,35,0,20,0.02857142857142857,1460
reputation = 1,061208,1014,36,0,20,0.027777777777777776,1480
reputation = 1,061208,1014,37,1,80,0.05405405405405406,1560
reputation = 1,061208,1014,38,0,90,0.05263157894736842,1650
reputation = 1,061208,1014,39,0,90,0.05128205128205128,1740
reputation = 1,061208,1015,1,1,80,1.0,80
reputation = 1,061208,1015,2,0,20,0.5,100
reputation = 1,061208,1015,3,0,20,0.3333333333333333,120
reputation = 1,061208,1015,4,0,20,0.25,140
reputation = 1,061208,1015,5,0,90,0.2,230
reputation = 1,061208,1015,6,0,20,0.16666666666666666,250
reputation = 1,061208,1015,7,0,20,0.14285714285714285,270
reputation = 1,061208,1015,8,0,20,0.125,290
reputation = 1,061208,1015,9,0,20,0.1111111111111111,310
reputation = 1,061208,1015,10,0,20,0.1,330
reputation = 1,061208,1015,11,0,20,0.09090909090909091,350
reputation = 1,061208,1015,12,1,10,0.16666666666666666,360
reputation = 1,061208,1015,13,1,10,0.23076923076923078,370
reputation = 1,061208,1015,14,0,20,0.21428571428571427,390
reputation = 1,061208,1015,15,0,20,0.2,410
reputation = 1,061208,1015,16,0,90,0.1875,500
reputation = 1,061208,1015,17,1,10,0.23529411764705882,510
reputation = 1,061208,1015,18,1,80,0.2777777777777778,590
reputation = 1,061208,1015,19,0,90,0.2631578947368421,680
reputation = 1,061208,1015,20,1,80,0.3,760
reputation = 1,061208,1015,21,0,90,0.2857142857142857,850
reputation = 1,061208,1015,22,1,80,0.3181818181818182,930
reputation = 1,061208,1015,23,1,80,0.34782608695652173,1010
reputation = 1,061208,1015,24,1,80,0.375,1090
reputation = 1,061208,1015,25,1,80,0.4,1170
reputation = 1,061208,1015,26,1,80,0.4230769230769231,1250
reputation = 1,061208,1015,27,1,80,0.4444444444444444,1330
reputation = 1,061208,1015,28,1,80,0.4642857142857143,1410
reputation = 1,061208,1015,29,1,80,0.4827586206896552,1490
reputation = 1,061208,1015,30,0,90,0.4666666666666667,1580
reputation = 1,061208,1015,31,0,20,0.45161290322580644,1600
reputation = 1,061208,1015,32,1,80,0.46875,1680
reputation = 1,061208,1015,33,1,80,0.48484848484848486,1760
reputation = 1,061208,1015,34,0,20,0.47058823529411764,1780
reputation = 1,061208,1015,35,1,80,0.4857142857142857,1860
reputation = 1,061208,1015,36,1,80,0.5,1940
reputation = 1,061208,1015,37,1,80,0.5135135135135135,2020
reputation = 1,061208,1015,38,1,80,0.5263157894736842,2100
reputation = 1,061208,1015,39,1,80,0.5384615384615384,2180
reputation = 1,061208,1016,1,0,20,0.0,20
reputation = 1,061208,1016,2,0,90,0.0,110
reputation = 1,061208,1016,3,0,20,0.0,130
reputation = 1,061208,1016,4,0,20,0.0,150
reputation = 1,061208,1016,5,0,20,0.0,170
reputation = 1,061208,1016,6,0,20,0.0,190
reputation = 1,061208,1016,7,0,20,0.0,210
reputation = 1,061208,1016,8,0,20,0.0,230
reputation = 1,061208,1016,9,0,20,0.0,250
reputation = 1,061208,1016,10,0,90,0.0,340
reputation = 1,061208,1016,11,0,90,0.0,430
reputation = 1,061208,1016,12,0,20,0.0,450
reputation = 1,061208,1016,13,0,20,0.0,470
reputation = 1,061208,1016,14,0,20,0.0,490
reputation = 1,061208,1016,15,0,20,0.0,510
reputation = 1,061208,1016,16,1,80,0.0625,590
reputation = 1,061208,1016,17,1,80,0.11764705882352941,670
reputation = 1,061208,1016,18,1,80,0.16666666666666666,750
reputation = 1,061208,1016,19,1,80,0.21052631578947367,830
reputation = 1,061208,1016,20,1,80,0.25,910
reputation = 1,061208,1016,21,1,80,0.2857142857142857,990
reputation = 1,061208,1016,22,1,10,0.3181818181818182,1000
reputation = 1,061208,1016,23,1,80,0.34782608695652173,1080
reputation = 1,061208,1016,24,1,80,0.375,1160
reputation = 1,061208,1016,25,1,80,0.4,1240
reputation = 1,061208,1016,26,0,90,0.38461538461538464,1330
reputation = 1,061208,1016,27,1,80,0.4074074074074074,1410
reputation = 1,061208,1016,28,1,80,0.42857142857142855,1490
reputation = 1,061208,1016,29,1,10,0.4482758620689655,1500
reputation = 1,061208,1016,30,1,80,0.4666666666666667,1580
reputation = 1,061208,1016,31,1,80,0.4838709677419355,1660
reputation = 1,061208,1016,32,1,80,0.5,1740
reputation = 1,061208,1016,33,1,80,0.5151515151515151,1820
reputation = 1,061208,1016,34,1,80,0.5294117647058824,1900
reputation = 1,061208,1016,35,1,80,0.5428571428571428,1980
reputation = 1,061208,1016,36,1,80,0.5555555555555556,2060
reputation = 1,061208,1016,37,1,80,0.5675675675675675,2140
reputation = 1,061208,1016,38,1,80,0.5789473684210527,2220
reputation = 1,061208,1016,39,1,80,0.5897435897435898,2300
reputation = 1,061208,1017,1,1,80,1.0,80
reputation = 1,061208,1017,2,0,20,0.5,100
reputation = 1,061208,1017,3,1,80,0.6666666666666666,180
reputation = 1,061208,1017,4,1,80,0.75,260
reputation = 1,061208,1017,5,1,80,0.8,340
reputation = 1,061208,1017,6,1,80,0.8333333333333334,420
reputation = 1,061208,1017,7,1,10,0.8571428571428571,430
reputation = 1,061208,1017,8,0,20,0.75,450
reputation = 1,061208,1017,9,0,20,0.6666666666666666,470
reputation = 1,061208,1017,10,1,10,0.7,480
reputation = 1,061208,1017,11,1,80,0.7272727272727273,560
reputation = 1,061208,1017,12,0,90,0.6666666666666666,650
reputation = 1,061208,1017,13,1,10,0.6923076923076923,660
reputation = 1,061208,1017,14,1,10,0.7142857142857143,670
reputation = 1,061208,1017,15,1,80,0.7333333333333333,750
reputation = 1,061208,1017,16,0,90,0.6875,840
reputation = 1,061208,1017,17,0,90,0.6470588235294118,930
reputation = 1,061208,1017,18,0,20,0.6111111111111112,950
reputation = 1,061208,1017,19,0,20,0.5789473684210527,970
reputation = 1,061208,1017,20,1,10,0.6,980
reputation = 1,061208,1017,21,0,90,0.5714285714285714,1070
reputation = 1,061208,1017,22,0,20,0.5454545454545454,1090
reputation = 1,061208,1017,23,1,80,0.5652173913043478,1170
reputation = 1,061208,1017,24,1,80,0.5833333333333334,1250
reputation = 1,061208,1017,25,1,80,0.6,1330
reputation = 1,061208,1017,26,1,80,0.6153846153846154,1410
reputation = 1,061208,1017,27,1,80,0.6296296296296297,1490
reputation = 1,061208,1017,28,1,10,0.6428571428571429,1500
reputation = 1,061208,1017,29,1,10,0.6551724137931034,1510
reputation = 1,061208,1017,30,1,80,0.6666666666666666,1590
reputation = 1,061208,1017,31,1,10,0.6774193548387096,1600
reputation = 1,061208,1017,32,1,80,0.6875,1680
reputation = 1,061208,1017,33,1,80,0.696969696969697,1760
reputation = 1,061208,1017,34,1,80,0.7058823529411765,1840
reputation = 1,061208,1017,35,0,90,0.6857142857142857,1930
reputation = 1,061208,1017,36,0,20,0.6666666666666666,1950
reputation = 1,061208,1017,37,1,10,0.6756756756756757,1960
reputation = 1,061208,1017,38,0,20,0.6578947368421053,1980
reputation = 1,061208,1017,39,0,20,0.6410256410256411,2000
reputation = 1,061208,1018,1,1,10,1.0,10
reputation = 1,061208,1018,2,1,80,1.0,90
reputation = 1,061208,1018,3,1,80,1.0,170
reputation = 1,061208,1018,4,1,10,1.0,180
reputation = 1,061208,1018,5,1,10,1.0,190
reputation = 1,061208,1018,6,1,10,1.0,200
reputation = 1,061208,1018,7,1,10,1.0,210
reputation = 1,061208,1018,8,1,80,1.0,290
reputation = 1,061208,1018,9,0,90,0.8888888888888888,380
reputation = 1,061208,1018,10,1,80,0.9,460
reputation = 1,061208,1018,11,0,90,0.8181818181818182,550
reputation = 1,061208,1018,12,1,80,0.8333333333333334,630
reputation = 1,061208,1018,13,1,80,0.8461538461538461,710
reputation = 1,061208,1018,14,1,80,0.8571428571428571,790
reputation = 1,061208,1018,15,1,80,0.8666666666666667,870
reputation = 1,061208,1018,16,1,80,0.875,950
reputation = 1,061208,1018,17,1,80,0.8823529411764706,1030
reputation = 1,061208,1018,18,1,80,0.8888888888888888,1110
reputation = 1,061208,1018,19,1,80,0.8947368421052632,1190
reputation = 1,061208,1018,20,1,80,0.9,1270
reputation = 1,061208,1018,21,1,10,0.9047619047619048,1280
reputation = 1,061208,1018,22,1,80,0.9090909090909091,1360
reputation = 1,061208,1018,23,1,80,0.9130434782608695,1440
reputation = 1,061208,1018,24,0,90,0.875,1530
reputation = 1,061208,1018,25,1,10,0.88,1540
reputation = 1,061208,1018,26,1,80,0.8846153846153846,1620
reputation = 1,061208,1018,27,1,10,0.8888888888888888,1630
reputation = 1,061208,1018,28,1,80,0.8928571428571429,1710
reputation = 1,061208,1018,29,1,80,0.896551724137931,1790
reputation = 1,061208,1018,30,1,80,0.9,1870
reputation = 1,061208,1018,31,1,80,0.9032258064516129,1950
reputation = 1,061208,1018,32,1,80,0.90625,2030
reputation = 1,061208,1018,33,1,80,0.9090909090909091,2110
reputation = 1,061208,1018,34,0,20,0.8823529411764706,2130
reputation = 1,061208,1018,35,1,80,0.8857142857142857,2210
reputation = 1,061208,1018,36,1,80,0.8888888888888888,2290
reputation = 1,061208,1018,37,1,80,0.8918918918918919,2370
reputation = 1,061208,1018,38,1,80,0.8947368421052632,2450
reputation = 1,061208,1018,39,1,80,0.8974358974358975,2530
reputation = 1,061208,1019,1,0,90,0.0,90
reputation = 1,061208,1019,2,0,20,0.0,110
reputation = 1,061208,1019,3,0,20,0.0,130
reputation = 1,061208,1019,4,0,20,0.0,150
reputation = 1,061208,1019,5,0,90,0.0,240
reputation = 1,061208,1019,6,0,90,0.0,330
reputation = 1,061208,1019,7,0,20,0.0,350
reputation = 1,061208,1019,8,0,90,0.0,440
reputation = 1,061208,1019,9,0,20,0.0,460
reputation = 1,061208,1019,10,0,20,0.0,480
reputation = 1,061208,1019,11,0,20,0.0,500
reputation = 1,061208,1019,12,0,20,0.0,520
reputation = 1,061208,1019,13,0,20,0.0,540
reputation = 1,061208,1019,14,0,20,0.0,560
reputation = 1,061208,1019,15,0,90,0.0,650
reputation = 1,061208,1019,16,0,90,0.0,740
reputation = 1,061208,1019,17,0,90,0.0,830
reputation = 1,061208,1019,18,0,20,0.0,850
reputation = 1,061208,1019,19,0,20,0.0,870
reputation = 1,061208,1019,20,0,20,0.0,890
reputation = 1,061208,1019,21,0,20,0.0,910
reputation = 1,061208,1019,22,0,20,0.0,930
reputation = 1,061208,1019,23,0,20,0.0,950
reputation = 1,061208,1019,24,0,20,0.0,970
reputation = 1,061208,1019,25,0,20,0.0,990
reputation = 1,061208,1019,26,0,20,0.0,1010
reputation = 1,061208,1019,27,0,20,0.0,1030
reputation = 1,061208,1019,28,0,20,0.0,1050
reputation = 1,061208,1019,29,0,90,0.0,1140
reputation = 1,061208,1019,30,0,90,0.0,1230
reputation = 1,061208,1019,31,0,20,0.0,1250
reputation = 1,061208,1019,32,0,90,0.0,1340
reputation = 1,061208,1019,33,0,20,0.0,1360
reputation = 1,061208,1019,34,0,20,0.0,1380
reputation = 1,061208,1019,35,0,20,0.0,1400
reputation = 1,061208,1019,36,0,20,0.0,1420
reputation = 1,061208,1019,37,0,20,0.0,1440
reputation = 1,061208,1019,38,0,20,0.0,1460
reputation = 1,061208,1019,39,0,20,0.0,1480
reputation = 1,061208,1020,1,0,20,0.0,20
reputation = 1,061208,1020,2,0,20,0.0,40
reputation = 1,061208,1020,3,1,80,0.3333333333333333,120
reputation = 1,061208,1020,4,1,80,0.5,200
reputation = 1,061208,1020,5,1,80,0.6,280
reputation = 1,061208,1020,6,0,20,0.5,300
reputation = 1,061208,1020,7,1,80,0.5714285714285714,380
reputation = 1,061208,1020,8,1,80,0.625,460
reputation = 1,061208,1020,9,1,80,0.6666666666666666,540
reputation = 1,061208,1020,10,1,80,0.7,620
reputation = 1,061208,1020,11,0,20,0.6363636363636364,640
reputation = 1,061208,1020,12,0,90,0.5833333333333334,730
reputation = 1,061208,1020,13,0,90,0.5384615384615384,820
reputation = 1,061208,1020,14,0,20,0.5,840
